"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"TMEM51.1",2.85656932862505e-10,0.221812986874053,0.232,0.165,9.62492469586923e-06,"9","TMEM51"
"CECR1.5",3.11503430110703e-10,0.290347791241313,0.485,0.437,1.049579657415e-05,"9","CECR1"
"PRELID1.5",3.3190132593028e-10,-0.202718757198262,0.493,0.604,1.11830832758949e-05,"9","PRELID1"
"RPL30.7",3.33519788365575e-10,-0.11610051210978,0.967,0.974,1.12376157491897e-05,"9","RPL30"
"COX4I1.3",3.33686016955293e-10,-0.123059015489436,0.879,0.9,1.12432166552916e-05,"9","COX4I1"
"BLOC1S2.5",3.37953921635189e-10,-0.146480030664577,0.357,0.479,1.1387019435576e-05,"9","BLOC1S2"
"LAMTOR5.4",3.71596146066769e-10,-0.150248183338268,0.524,0.639,1.25205605455737e-05,"9","LAMTOR5"
"PSMA4.1",3.74087697354483e-10,-0.168286859105528,0.474,0.602,1.26045108746619e-05,"9","PSMA4"
"MRPL1.1",3.92973811402555e-10,-0.132667770472455,0.166,0.271,1.32408596013977e-05,"9","MRPL1"
"PRNP.3",3.99887123420406e-10,0.279440100733235,0.375,0.315,1.34737967365271e-05,"9","PRNP"
"ABHD14B.1",4.16615275783464e-10,-0.115983480209871,0.136,0.232,1.4037435102248e-05,"9","ABHD14B"
"METRNL.3",4.7817824743409e-10,0.242149635286997,0.298,0.23,1.61117378690442e-05,"9","METRNL"
"TKT.4",4.87070758544248e-10,-0.200959776630497,0.554,0.643,1.64113621383899e-05,"9","TKT"
"ELK3.2",5.09392556232525e-10,0.119440353179678,0.124,0.069,1.71634727896987e-05,"9","ELK3"
"CHCHD2",5.23384610582233e-10,-0.124928818014591,0.726,0.795,1.76349210689578e-05,"9","CHCHD2"
"NDUFA9",5.61199372518649e-10,-0.108667343788006,0.119,0.211,1.89090516576434e-05,"9","NDUFA9"
"C6orf62.2",5.71982765175751e-10,0.237394904674269,0.467,0.404,1.92723872898318e-05,"9","C6orf62"
"CMTM6.5",5.83382749934125e-10,0.192003702833089,0.569,0.515,1.96564983762804e-05,"9","CMTM6"
"EML4.4",6.1670287454814e-10,-0.13060989450146,0.396,0.526,2.0779186655025e-05,"9","EML4"
"NFIC.2",6.91440963993148e-10,0.243890535000916,0.338,0.268,2.32974118407851e-05,"9","NFIC"
"PSME1.3",7.59755900387335e-10,-0.164380283215356,0.596,0.7,2.55992153076509e-05,"9","PSME1"
"SGMS2.2",8.18304673928891e-10,-0.143985097702946,0.156,0.255,2.75719576833601e-05,"9","SGMS2"
"VMO1.6",8.6929189651445e-10,-0.134496814193536,0.167,0.268,2.92899211611579e-05,"9","VMO1"
"ICAM2.2",9.45927328080407e-10,-0.100077166347899,0.091,0.175,3.18720753923412e-05,"9","ICAM2"
"RPL11.8",9.57532814139939e-10,-0.119156663399894,0.964,0.979,3.22631106396311e-05,"9","RPL11"
"ADM.6",9.83744061774692e-10,0.160646698954471,0.168,0.104,3.31462724174365e-05,"9","ADM"
"PTPN6.3",1.01083617712779e-09,-0.170910625907185,0.358,0.477,3.40591141521436e-05,"9","PTPN6"
"DESI1",1.01401972271472e-09,-0.119233637519518,0.126,0.218,3.41663805371499e-05,"9","DESI1"
"CA2.2",1.01665884823825e-09,-0.174290612969282,0.048,0.114,3.42553032325397e-05,"9","CA2"
"ACP5.7",1.04740391625916e-09,-0.1554619535744,0.787,0.79,3.52912275544362e-05,"9","ACP5"
"MT-ND4.3",1.09911346959399e-09,0.12714820284066,0.999,0.999,3.70335292445e-05,"9","MT-ND4"
"BID.2",1.14761012260756e-09,-0.103553444181869,0.278,0.401,3.86675754711392e-05,"9","BID"
"C20orf24.2",1.19695895486051e-09,-0.152597058404884,0.437,0.566,4.033033502507e-05,"9","C20orf24"
"ARRDC4.4",1.2968390260364e-09,-0.127138154298683,0.137,0.232,4.36956941432704e-05,"9","ARRDC4"
"TRPV2.4",1.32772768691402e-09,-0.111145485126469,0.188,0.294,4.47364566828809e-05,"9","TRPV2"
"ENTPD1.6",1.35261911726085e-09,0.12355980167269,0.198,0.131,4.55751485369871e-05,"9","ENTPD1"
"ATP5G3.5",1.38996089217993e-09,-0.153058564846722,0.698,0.767,4.68333423011107e-05,"9","ATP5G3"
"GYPC.5",1.54798386420405e-09,-0.110088403916174,0.362,0.489,5.21577683204912e-05,"9","GYPC"
"PFDN5.4",1.62766164076278e-09,-0.108674447142721,0.897,0.916,5.48424313238611e-05,"9","PFDN5"
"IRF1.1",1.76987797657757e-09,-0.173525707814753,0.164,0.26,5.96342685428047e-05,"9","IRF1"
"FCGRT.6",1.89987315505795e-09,0.167633527208038,0.802,0.726,6.40143260865226e-05,"9","FCGRT"
"CCT8.1",1.92507453687035e-09,-0.124306347573766,0.279,0.401,6.48634614453094e-05,"9","CCT8"
"CD151.5",1.97539326686078e-09,-0.125180610235335,0.334,0.453,6.6558900733607e-05,"9","CD151"
"CHIC2",2.06722021526378e-09,-0.124427945508256,0.104,0.188,6.96529179330977e-05,"9","CHIC2"
"ATP6V1B2.4",2.1519536409096e-09,0.235732476100872,0.515,0.458,7.2507925976808e-05,"9","ATP6V1B2"
"SNRPF",2.30492374458536e-09,-0.134456526421136,0.342,0.461,7.7662100650059e-05,"9","SNRPF"
"C19orf43.1",2.47471017974538e-09,-0.15020079209376,0.566,0.667,8.33828847963407e-05,"9","C19orf43"
"TPM1",2.7430035620324e-09,0.176212867102433,0.171,0.113,9.24227620191195e-05,"9","TPM1"
"CREBL2",2.78506314264735e-09,0.220483973160828,0.264,0.2,9.38399175283598e-05,"9","CREBL2"
"C6orf48.6",3.03124666722302e-09,-0.151862135764542,0.508,0.619,0.000102134825205412,"9","C6orf48"
"TBCA.3",3.09281079504876e-09,-0.156267684225259,0.739,0.81,0.000104209166928373,"9","TBCA"
"FAM91A1",3.19843490900182e-09,0.16776241353773,0.213,0.149,0.000107768065823907,"9","FAM91A1"
"RNF145.4",3.24645051788537e-09,0.231953643148077,0.268,0.197,0.00010938590374963,"9","RNF145"
"SEC11A.3",3.25140429967186e-09,-0.135998640493364,0.658,0.735,0.000109552816473144,"9","SEC11A"
"CLIC1.3",3.41389447240836e-09,-0.121700930234358,0.749,0.802,0.000115027760353327,"9","CLIC1"
"TMEM230.3",3.54574480202838e-09,-0.144728368537385,0.431,0.551,0.000119470325359544,"9","TMEM230"
"PFDN1.3",3.63712097489989e-09,-0.127503317296641,0.282,0.397,0.000122549154128277,"9","PFDN1"
"HCLS1.7",3.85835442632359e-09,0.215191499576615,0.526,0.477,0.000130003394040547,"9","HCLS1"
"ARPC2.4",4.32026706120955e-09,-0.121957426681948,0.878,0.9,0.000145567078360395,"9","ARPC2"
"GNPDA1.2",4.37849178194924e-09,0.196534670034457,0.244,0.18,0.000147528902100998,"9","GNPDA1"
"TMEM106A",4.67793770611115e-09,0.136746618889931,0.112,0.064,0.000157618433069709,"9","TMEM106A"
"AIMP1",4.81115688536505e-09,-0.175091667494288,0.363,0.479,0.00016210712009549,"9","AIMP1"
"TRMT112.4",4.87543884522559e-09,-0.122685490175992,0.49,0.605,0.000164273036451031,"9","TRMT112"
"TRIM22.3",5.16028333806875e-09,-0.123262420185436,0.249,0.364,0.000173870586792888,"9","TRIM22"
"ECHDC1.2",5.21965238492712e-09,-0.120948484392216,0.234,0.344,0.000175870967457734,"9","ECHDC1"
"WDR33",5.37764038276932e-09,-0.113965309978953,0.111,0.194,0.000181194215057029,"9","WDR33"
"CYTH4.4",5.8166751431624e-09,0.173255567998168,0.172,0.115,0.000195987052273714,"9","CYTH4"
"CTSL.7",6.26960040110387e-09,0.217193462901286,0.707,0.651,0.000211247915914794,"9","CTSL"
"HAX1.1",6.3743221298646e-09,-0.114942018232982,0.236,0.35,0.000214776409843658,"9","HAX1"
"USP53.1",6.41598677162821e-09,0.18593408490743,0.143,0.09,0.000216180258283241,"9","USP53"
"NCOA4.2",6.54126910667983e-09,0.223739133116194,0.44,0.388,0.00022040152128047,"9","NCOA4"
"LACC1",6.79659280279044e-09,0.139535255172752,0.117,0.069,0.000229004397897221,"9","LACC1"
"SAP30.2",7.5305539135485e-09,0.132956132443383,0.138,0.084,0.000253734483563103,"9","SAP30"
"TCF12",7.71806224323304e-09,0.153318117118766,0.142,0.089,0.000260052389223494,"9","TCF12"
"MGAT1.5",7.98848552046227e-09,0.20380016452411,0.552,0.513,0.000269164031126456,"9","MGAT1"
"C9orf16.5",8.42615042262436e-09,-0.142008217927069,0.517,0.626,0.000283910712339905,"9","C9orf16"
"FRG1",8.65913267759532e-09,-0.113553207549912,0.3,0.42,0.000291760816438897,"9","FRG1"
"RAC1.1",8.90476715419399e-09,0.192230707284904,0.731,0.705,0.000300037224493412,"9","RAC1"
"GCA.6",8.91079560666392e-09,-0.172117708304958,0.334,0.442,0.000300240347170934,"9","GCA"
"ITGAL.1",1.00327521726963e-08,-0.104926126773863,0.093,0.171,0.000338043551706829,"9","ITGAL"
"GMFG.4",1.04721009279198e-08,-0.14226887843066,0.563,0.67,0.00035284696866533,"9","GMFG"
"CYB5R3.5",1.11017399099587e-08,-0.145995394788465,0.344,0.466,0.000374062024526148,"9","CYB5R3"
"MYD88.1",1.18356090604908e-08,-0.113545976277953,0.204,0.309,0.000398789011684176,"9","MYD88"
"DCTN3",1.2087560252516e-08,-0.103826050311208,0.236,0.344,0.000407278255148276,"9","DCTN3"
"AK6.1",1.25580698002785e-08,-0.103718562393106,0.122,0.208,0.000423131603850584,"9","AK6"
"MPP1.3",1.27146415946484e-08,0.22421271378559,0.367,0.311,0.000428407133890084,"9","MPP1"
"SLC16A10.2",1.27505607171502e-08,0.218484719359019,0.207,0.147,0.000429617392803658,"9","SLC16A10"
"PBDC1.2",1.28846917357232e-08,-0.115184026616222,0.223,0.331,0.000434136803343456,"9","PBDC1"
"ID3.1",1.29128187102382e-08,0.212640325602295,0.171,0.115,0.000435084513622766,"9","ID3"
"LGALS1.8",1.29353718417667e-08,0.14080297826965,0.933,0.91,0.000435844418836487,"9","LGALS1"
"NEDD8.1",1.31185162309144e-08,-0.13373734482035,0.595,0.693,0.000442015285884429,"9","NEDD8"
"LRRFIP1.4",1.31302079986817e-08,-0.131912432386026,0.746,0.819,0.000442409228307581,"9","LRRFIP1"
"DNPH1.4",1.33771278949145e-08,0.205573017016635,0.273,0.212,0.000450728947291249,"9","DNPH1"
"AKIRIN2.3",1.36551241774213e-08,-0.114601896014183,0.305,0.417,0.000460095754034032,"9","AKIRIN2"
"PSMB2.1",1.50893249609263e-08,-0.124106850775397,0.286,0.403,0.00050841971523345,"9","PSMB2"
"IL10RA.5",1.53673813078576e-08,0.15045722051091,0.253,0.188,0.000517788545786955,"9","IL10RA"
"VDAC2.2",1.5858993371294e-08,-0.122211173631498,0.472,0.583,0.000534352922652379,"9","VDAC2"
"GGA2.5",1.59902287099836e-08,-0.100949003241266,0.215,0.322,0.000538774766154187,"9","GGA2"
"MRPL18",1.66906910959002e-08,-0.110956489542955,0.19,0.289,0.00056237614578526,"9","MRPL18"
"PDIA6.4",1.75882761333443e-08,0.197039402601151,0.518,0.471,0.000592619376036902,"9","PDIA6"
"NDUFAF2",1.78169712874316e-08,-0.100414967356951,0.18,0.282,0.000600325030558719,"9","NDUFAF2"
"RCBTB2",1.79884084700576e-08,0.114838230945223,0.116,0.068,0.000606101434990121,"9","RCBTB2"
"OPN3.2",1.86997643222111e-08,-0.102462776619683,0.203,0.305,0.00063006985907258,"9","OPN3"
"IGHG4.7",1.91911399127962e-08,-0.282064614819514,0.194,0.131,0.000646626268221754,"9","IGHG4"
"TACC1.1",1.94377565733876e-08,0.242983491919345,0.323,0.26,0.000654935769983722,"9","TACC1"
"PIK3R1.2",2.11285595370256e-08,0.163949394701088,0.228,0.165,0.000711905685040542,"9","PIK3R1"
"CDC37.2",2.21160811577792e-08,-0.110290461263906,0.34,0.455,0.000745179238530211,"9","CDC37"
"ATP6V1E1.3",2.47765389266092e-08,-0.135561143102781,0.384,0.496,0.000834820702593172,"9","ATP6V1E1"
"RBM8A",2.58008200704282e-08,-0.132593726926811,0.359,0.475,0.000869332831453008,"9","RBM8A"
"SAP18.2",2.63021240149758e-08,-0.130965956550729,0.543,0.631,0.000886223766560595,"9","SAP18"
"TNFRSF21.1",2.71119387102254e-08,0.120764182140676,0.118,0.071,0.000913509662902333,"9","TNFRSF21"
"RAP2A",2.71158992575521e-08,0.245821420489911,0.201,0.142,0.00091364310958396,"9","RAP2A"
"ANKRD12.1",3.10871928737362e-08,0.224204853793554,0.563,0.517,0.00104745187668767,"9","ANKRD12"
"TSTD1.2",3.32613657387324e-08,-0.11854842543971,0.124,0.204,0.00112070845720085,"9","TSTD1"
"ITPRIPL2.1",3.37884424357938e-08,0.194305492605716,0.214,0.155,0.00113846777943164,"9","ITPRIPL2"
"H2AFZ.5",3.55206894568977e-08,-0.139954724604833,0.615,0.695,0.00119683411056071,"9","H2AFZ"
"COX6A1.1",3.70838138932795e-08,-0.112924133549694,0.684,0.758,0.00124950202532016,"9","COX6A1"
"TFPI.1",3.76175935500427e-08,0.173767489681081,0.116,0.069,0.00126748719707514,"9","TFPI"
"KLF6.2",3.82999717659562e-08,0.204577900197843,0.795,0.765,0.00129047924868213,"9","KLF6"
"ANXA1.5",3.86754865624473e-08,-0.158650022136761,0.724,0.78,0.0013031318442351,"9","ANXA1"
"RPL10A.7",3.94860212085173e-08,-0.132820321708074,0.895,0.929,0.00133044199859978,"9","RPL10A"
"IRF2BP2.2",4.1045928803867e-08,0.213727246332178,0.38,0.326,0.00138300152511749,"9","IRF2BP2"
"BTF3.6",4.39226744896092e-08,-0.131699565978252,0.815,0.854,0.00147993059425289,"9","BTF3"
"HSPB1.6",4.39302295248515e-08,-0.1709962345787,0.489,0.585,0.00148018515361035,"9","HSPB1"
"IAH1",4.79753523727513e-08,-0.127122861543247,0.209,0.307,0.00161648152284748,"9","IAH1"
"RPL7.6",4.87299299803476e-08,-0.117480076799469,0.946,0.958,0.00164190626075783,"9","RPL7"
"ATPIF1.1",5.19029377623259e-08,-0.114817984819104,0.423,0.533,0.00174881758496381,"9","ATPIF1"
"CHMP5.1",5.20131991612294e-08,-0.11112461507211,0.32,0.436,0.00175253273253846,"9","CHMP5"
"PGD.3",5.47941448297382e-08,-0.108807950674792,0.41,0.529,0.0018462339158932,"9","PGD"
"SH3BGRL3.8",5.64650530401974e-08,-0.106587616609669,0.898,0.928,0.00190253349713641,"9","SH3BGRL3"
"LAMP1.7",5.65304241339362e-08,0.20637327088579,0.653,0.616,0.00190473611076884,"9","LAMP1"
"ME2.1",5.71291858420794e-08,0.226557548422907,0.263,0.207,0.00192491078776302,"9","ME2"
"IFITM3.7",6.04196479897858e-08,0.123335689390349,0.503,0.436,0.00203577961936784,"9","IFITM3"
"THBS1.8",6.10154521674111e-08,-0.241634802141337,0.381,0.494,0.00205585464532875,"9","THBS1"
"NISCH",6.11012911521992e-08,0.103411952084756,0.111,0.066,0.0020587469040822,"9","NISCH"
"APOE.7",6.13936903399128e-08,0.4755898995866,0.704,0.723,0.00206859900231302,"9","APOE"
"BAX.4",6.66440464150132e-08,-0.103358358452778,0.467,0.573,0.00224550449990746,"9","BAX"
"RASGRP3.3",6.72113119122057e-08,0.141476789161402,0.118,0.072,0.00226461794356986,"9","RASGRP3"
"POLR2K.2",7.30990750249249e-08,-0.102542614290039,0.334,0.451,0.00246300023388982,"9","POLR2K"
"CKLF.2",7.33718391596878e-08,-0.143680288245884,0.451,0.568,0.00247219074864652,"9","CKLF"
"MAP3K1.1",7.40727715473154e-08,0.160834267615459,0.204,0.146,0.00249580796451525,"9","MAP3K1"
"CXCL3.7",8.1186498492552e-08,-0.264820383859546,0.323,0.419,0.00273549788020805,"9","CXCL3"
"REEP5.4",8.19987581304284e-08,-0.12358025690239,0.523,0.624,0.00276286615644666,"9","REEP5"
"MYO5A.1",8.23266300005694e-08,0.1981835948177,0.192,0.138,0.00277391347123918,"9","MYO5A"
"PPA1.3",8.48605232767587e-08,-0.102997853840838,0.272,0.384,0.00285929047128711,"9","PPA1"
"RAP1B",9.29515717488012e-08,-0.125170127210721,0.395,0.51,0.00313191025850411,"9","RAP1B"
"PTPN12.4",9.46385592850478e-08,-0.114760631949257,0.368,0.48,0.0031887516165504,"9","PTPN12"
"CD59.8",1.01360380107502e-07,0.241930546194811,0.525,0.488,0.00341523664734216,"9","CD59"
"NDUFA4.4",1.08232253833471e-07,-0.104071008843151,0.787,0.831,0.00364677756066497,"9","NDUFA4"
"ZFAS1.7",1.17755675501155e-07,-0.131801250294799,0.753,0.817,0.00396765973033591,"9","ZFAS1"
"DPYD.2",1.20703879465743e-07,0.215967367999591,0.332,0.276,0.00406699651471875,"9","DPYD"
"WDR83OS",1.24646238298151e-07,-0.117983518843676,0.42,0.537,0.00419983035321789,"9","WDR83OS"
"FCHO2.2",1.30996054188527e-07,0.172754818168111,0.262,0.206,0.00441378104982825,"9","FCHO2"
"PSMB3.3",1.32789370357988e-07,-0.109323016792519,0.421,0.536,0.00447420504484205,"9","PSMB3"
"ICAM1.3",1.33031624961043e-07,0.169711168972231,0.173,0.12,0.00448236757143738,"9","ICAM1"
"PEA15.7",1.34913342034207e-07,0.178964763663673,0.234,0.173,0.00454577014650057,"9","PEA15"
"TSPAN3.5",1.46139931787201e-07,-0.111688980704138,0.255,0.356,0.00492403886163794,"9","TSPAN3"
"HERPUD1.6",1.47211906828352e-07,0.259802540078179,0.463,0.426,0.00496015798867448,"9","HERPUD1"
"CSF3R.7",1.48304381884864e-07,0.114146175126308,0.176,0.12,0.0049969678432286,"9","CSF3R"
"FAM105A.3",1.57903385623021e-07,0.135883780689003,0.201,0.145,0.00532039667518207,"9","FAM105A"
"CH17-189H20.1.1",1.81031880256213e-07,-0.109938897333841,0.118,0.192,0.00609968817335284,"9","CH17-189H20.1"
"CASP1.2",1.98851189414561e-07,-0.113802704881344,0.222,0.319,0.00670009197613421,"9","CASP1"
"TFRC.9",2.05691258447108e-07,-0.177194403157128,0.546,0.626,0.00693056126211686,"9","TFRC"
"ANXA11.7",2.06897526387103e-07,-0.129048082530053,0.447,0.536,0.00697120525408705,"9","ANXA11"
"NCF2.3",2.15996775596903e-07,-0.123406584081389,0.519,0.606,0.00727779535696207,"9","NCF2"
"SMURF2",2.17266128572439e-07,0.108811029338062,0.102,0.061,0.00732056493611975,"9","SMURF2"
"ZSWIM6.1",2.44436281254293e-07,0.157607994723438,0.194,0.139,0.00823603606058214,"9","ZSWIM6"
"SPCS1",2.62584191489081e-07,-0.130587290738899,0.468,0.576,0.00884751174803308,"9","SPCS1"
"ATP5L2.1",2.72144490888151e-07,-0.158816773320835,0.08,0.143,0.00916963647598535,"9","ATP5L2"
"GALNT1.4",2.98891518360583e-07,0.171884244158687,0.273,0.215,0.0100708508196415,"9","GALNT1"
"CFDP1.1",3.1874379862987e-07,-0.112786206813644,0.305,0.41,0.0107397535510349,"9","CFDP1"
"ADGRE2.6",3.3570605943496e-07,0.106912934299541,0.158,0.104,0.0113112799666015,"9","ADGRE2"
"CYTIP.3",3.43015592929806e-07,-0.113313696894683,0.22,0.31,0.0115575673881769,"9","CYTIP"
"TLR1.1",3.67330552398884e-07,0.125133454783368,0.125,0.08,0.012376835632528,"9","TLR1"
"SKP1",3.68387106159803e-07,-0.128559019941596,0.686,0.747,0.0124124351549484,"9","SKP1"
"LSP1.6",3.70006723192076e-07,-0.181686847309771,0.337,0.432,0.0124670065312338,"9","LSP1"
"EPB41L3.1",3.70425574466314e-07,0.192745743557608,0.257,0.202,0.012481119306068,"9","EPB41L3"
"CHCHD10.6",3.71083220081873e-07,-0.165702055798975,0.456,0.532,0.0125032780174386,"9","CHCHD10"
"ASPH.3",3.80199536407511e-07,0.199310201396902,0.287,0.23,0.0128104431797147,"9","ASPH"
"SCARB2.6",4.09981649726251e-07,0.191476090411249,0.413,0.367,0.0138139217058763,"9","SCARB2"
"RPA3",4.19815687910063e-07,-0.104911926247535,0.188,0.276,0.0141452697884416,"9","RPA3"
"C5AR2",4.23695793312015e-07,0.188349789195492,0.126,0.082,0.0142760060598551,"9","C5AR2"
"ROMO1.1",4.38017801665141e-07,-0.118460287740766,0.442,0.552,0.0147585718093053,"9","ROMO1"
"C2.5",4.42642019497972e-07,0.226399982078186,0.253,0.202,0.0149143802049647,"9","C2"
"CAB39",4.78848318506529e-07,0.200423058363987,0.273,0.22,0.016134315243759,"9","CAB39"
"SLAMF8.5",4.83898599825331e-07,0.162702177749923,0.215,0.163,0.0163044794225147,"9","SLAMF8"
"TAX1BP1.2",5.11308775930585e-07,-0.13052969058051,0.515,0.617,0.0172280378962051,"9","TAX1BP1"
"DICER1.3",5.12933799027092e-07,0.182602683834029,0.307,0.252,0.0172827914244188,"9","DICER1"
"RHOC.6",5.43088375488636e-07,0.148191929454778,0.253,0.194,0.0182988197237141,"9","RHOC"
"TPD52L2.2",5.44320652169191e-07,0.162212006512281,0.2,0.148,0.0183403400541887,"9","TPD52L2"
"TMEM2.1",5.95830238605159e-07,0.106482185360689,0.113,0.07,0.0200759040595622,"9","TMEM2"
"RILPL2.2",5.9928997027328e-07,-0.10285316666811,0.313,0.423,0.0201924762583879,"9","RILPL2"
"ZCCHC6.2",6.45477400372708e-07,0.165280205534395,0.22,0.167,0.021748715528158,"9","ZCCHC6"
"ERP29.2",6.68890768618697e-07,-0.115644470908745,0.481,0.579,0.0225376055578384,"9","ERP29"
"MT-ND3.1",6.72006893268969e-07,0.140297487134523,0.985,0.99,0.0226426002618046,"9","MT-ND3"
"IGHG3.8",8.47637553424898e-07,-0.392872322058574,0.175,0.121,0.0285602997250985,"9","IGHG3"
"KLF10.2",9.62673276357335e-07,0.139925386428318,0.194,0.141,0.0324363133735841,"9","KLF10"
"EVA1B",9.68773486680344e-07,0.139844643798028,0.128,0.084,0.0326418538602075,"9","EVA1B"
"GABARAPL1.5",9.76509359610385e-07,-0.115224190351019,0.277,0.377,0.0329025063627123,"9","GABARAPL1"
"DOK2.6",1.03512420960737e-06,-0.101196148580086,0.392,0.488,0.0348774751185107,"9","DOK2"
"TLR4.2",1.14013607253346e-06,0.213843003621337,0.312,0.263,0.0384157448279423,"9","TLR4"
"PSMA5",1.14906524392566e-06,-0.103819324538544,0.243,0.333,0.038716604328831,"9","PSMA5"
"EIF3G.2",1.15459026634458e-06,-0.122045149282156,0.434,0.539,0.0389027644342143,"9","EIF3G"
"RPL6.8",1.25407800962439e-06,-0.10918718623502,0.938,0.96,0.0422549044562843,"9","RPL6"
"CPQ.1",1.2885007847783e-06,0.147453581893326,0.262,0.209,0.04341474544232,"9","CPQ"
"DAAM1",1.29461207268251e-06,0.144307801519805,0.132,0.087,0.0436206591769646,"9","DAAM1"
"IFNGR1.3",1.35733606326767e-06,0.161123110991578,0.535,0.505,0.0457340813157409,"9","IFNGR1"
"ELL2.1",1.35874000880308e-06,0.186021079156098,0.277,0.224,0.0457813858566109,"9","ELL2"
"SLC39A8.1",1.38061995132408e-06,0.125451644599355,0.122,0.078,0.0465186086399136,"9","SLC39A8"
"SNX18",1.38175377456496e-06,0.125661949371917,0.139,0.095,0.0465568116801917,"9","SNX18"
"SMS.5",1.42755511938122e-06,0.191531609652441,0.517,0.485,0.0481000421924309,"9","SMS"
"IFNGR2.7",1.49292448509112e-06,0.170968707243524,0.443,0.406,0.0503025976006601,"9","IFNGR2"
"DAD1.3",1.55689371726445e-06,-0.103934726727875,0.368,0.477,0.0524579769095084,"9","DAD1"
"HLA-DOA.4",1.58569762687835e-06,0.204471087792731,0.269,0.221,0.053428495840039,"9","HLA-DOA"
"PRMT2.2",1.60729433744758e-06,0.149201477807654,0.519,0.474,0.0541561754059589,"9","PRMT2"
"KLF9.2",1.61788934812415e-06,0.201784667880013,0.283,0.23,0.0545131636956951,"9","KLF9"
"SERPINB1.5",1.69838213338813e-06,-0.148203116550599,0.437,0.541,0.0572252876023795,"9","SERPINB1"
"GPR65",1.7114829142338e-06,0.195200557157239,0.308,0.258,0.0576667053121935,"9","GPR65"
"CLEC5A.3",2.1268317353228e-06,0.185635927046226,0.118,0.077,0.0716614684899663,"9","CLEC5A"
"ACP2.6",2.14658023795181e-06,0.162942845375887,0.195,0.146,0.0723268745375484,"9","ACP2"
"S100A8.8",2.17674420152892e-06,-1.46962049274054,0.294,0.361,0.0733432191263155,"9","S100A8"
"SELK.2",2.25997917480749e-06,-0.103438089661516,0.459,0.569,0.0761477383159635,"9","SELK"
"SH2B3.1",2.31905214722034e-06,0.210494585661108,0.303,0.255,0.0781381430484421,"9","SH2B3"
"SMIM4.1",2.82192446516065e-06,0.217179005497621,0.406,0.367,0.0950819229291228,"9","SMIM4"
"ABHD12.3",2.94598990150185e-06,0.176454069475835,0.285,0.237,0.0992621837412035,"9","ABHD12"
"COMT.4",2.97103914166661e-06,-0.110115894278793,0.491,0.582,0.100106192839315,"9","COMT"
"RPL3.7",3.0233782122112e-06,-0.121670918591351,0.943,0.95,0.101869705482244,"9","RPL3"
"GAS7.3",3.3137895219659e-06,0.13181786330756,0.152,0.107,0.111654824153119,"9","GAS7"
"ENG.3",3.35228645949734e-06,0.187694449749202,0.382,0.342,0.112951939966303,"9","ENG"
"UQCR10.3",3.5411024125837e-06,-0.103046579537649,0.695,0.766,0.119313904689595,"9","UQCR10"
"PLXDC2.2",3.82473263311648e-06,0.186279065194419,0.543,0.527,0.128870541340227,"9","PLXDC2"
"SPATS2L.4",3.871217508455e-06,-0.106871305979482,0.297,0.385,0.130436802729883,"9","SPATS2L"
"MDH1.3",4.11576441305449e-06,-0.106056208235716,0.298,0.39,0.138676566133458,"9","MDH1"
"CFP.8",4.34064800809974e-06,-0.179256443663564,0.066,0.115,0.146253793984913,"9","CFP"
"NDUFB1.4",4.34897416310936e-06,-0.107100839847201,0.761,0.796,0.146534335451807,"9","NDUFB1"
"PDE4B.2",4.63221001757006e-06,0.11135463983767,0.122,0.08,0.156077684332006,"9","PDE4B"
