"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene","category"
"Rpl11.8",1.36530999265377e-19,-0.312263956678201,0.99,0.969,1.67209514800307e-15,11,"Rpl11",NA
"Rpl31.7",2.89735981449412e-19,-0.344773963984801,0.973,0.946,3.54839656481095e-15,11,"Rpl31",NA
"Rpl27.8",6.47070527226163e-19,-0.289551962935178,0.983,0.969,7.92467274693881e-15,11,"Rpl27",NA
"Ets1.11",8.71325137945082e-19,-0.686122917467399,0.132,0.319,1.06711189644134e-14,11,"Ets1","TF"
"Ly6e.10",9.29767772124128e-19,-0.588709457771494,0.92,0.865,1.13868659052042e-14,11,"Ly6e",NA
"Bcl2.9",1.01120547772175e-18,-0.810796789223332,0.09,0.272,1.23842334856583e-14,11,"Bcl2",NA
"Ighm.9",1.02494502322213e-18,-0.3756514861729,0.3,0.44,1.25525016994014e-14,11,"Ighm",NA
"Rps19.8",1.41537394703124e-18,-0.479589869121359,0.998,0.966,1.73340847292916e-14,11,"Rps19",NA
"Tspan13.6",2.72571634489943e-18,-0.584634744636863,0.11,0.292,3.33818480759833e-14,11,"Tspan13","CM"
"Rbm39.6",2.89886126238752e-18,-0.380600438858733,0.946,0.901,3.550235388046e-14,11,"Rbm39",NA
"Rplp2.6",6.61315448637957e-18,-0.283234085997679,0.995,0.989,8.09913029946907e-14,11,"Rplp2","CM"
"Ccr7.10",6.73038847715855e-18,-0.87328403853072,0.061,0.233,8.24270676797607e-14,11,"Ccr7","CM"
"B2m.7",1.39954877666983e-17,-0.272873183327598,0.993,0.995,1.71402738678754e-13,11,"B2m",NA
"Ldha.3",2.12246751387279e-17,0.255054244584249,0.863,0.65,2.59938596424001e-13,11,"Ldha",NA
"Ppp1r15a.4",3.16002215322692e-17,-0.674115213946396,0.263,0.415,3.870079131057e-13,11,"Ppp1r15a",NA
"Rpl3.8",3.17528784026943e-17,-0.470377086681202,0.949,0.894,3.88877501797797e-13,11,"Rpl3","CM"
"Rpl14.9",7.6160330030642e-16,-0.354780582576513,0.983,0.932,9.32735561885272e-12,11,"Rpl14",NA
"Rps5.7",1.0415843057327e-15,-0.346623528549028,0.988,0.963,1.27562829923084e-11,11,"Rps5",NA
"Satb1.9",2.00898592193093e-15,-0.600374578430504,0.063,0.216,2.46040505858881e-11,11,"Satb1","TF"
"Hsp90aa1.5",2.23834461173573e-15,0.259736119013952,0.91,0.699,2.74130064599274e-11,11,"Hsp90aa1","CM"
"Gm8369.10",3.29349863785377e-15,-0.775694356941371,0.1,0.254,4.03354778177952e-11,11,"Gm8369",NA
"Rps18.7",3.51723412033305e-15,-0.335299466845428,0.983,0.948,4.30755662717188e-11,11,"Rps18",NA
"mt-Cytb.7",4.09245931073564e-15,0.424902703785583,0.993,0.948,5.01203491785794e-11,11,"mt-Cytb",NA
"H2-K1.5",9.97663040226055e-15,-0.328698117954897,0.956,0.916,1.22183792536485e-10,11,"H2-K1","CM"
"Rpl24.7",1.43981564271995e-14,-0.260114956677779,0.971,0.956,1.76334221763913e-10,11,"Rpl24",NA
"Ier5.5",1.71420712673711e-14,-0.592508949228342,0.673,0.657,2.09938946811494e-10,11,"Ier5",NA
"Eef2.8",2.18803021126879e-14,-0.323253196507696,0.973,0.901,2.67968059974088e-10,11,"Eef2","CM"
"Il7r.9",2.4667274660067e-14,-0.645374065397626,0.076,0.223,3.0210011276184e-10,11,"Il7r","CM"
"Lck.11",2.98737939230189e-14,-0.612638304476648,0.093,0.245,3.65864354175212e-10,11,"Lck",NA
"Cd53.4",3.89319198240966e-14,-0.384457500260085,0.863,0.79,4.76799222085711e-10,11,"Cd53","CM"
"Pdcd4.10",4.27196936033661e-14,-0.568919916470059,0.156,0.304,5.23188087560424e-10,11,"Pdcd4",NA
"Ebf1.11",5.06235738177976e-14,-1.38771903070947,0.051,0.19,6.19986908546567e-10,11,"Ebf1","TF"
"Cd3g.11",5.35792884431781e-14,-0.811611828236692,0.095,0.245,6.56185545563602e-10,11,"Cd3g","CM"
"Rpl10-ps3.5",6.5607009639827e-14,-0.314682198709498,0.907,0.833,8.03489047058962e-10,11,"Rpl10-ps3",NA
"Tbc1d10c.9",9.34707776315582e-14,-0.483565426815692,0.08,0.226,1.14473661365369e-09,11,"Tbc1d10c",NA
"Gimap5.10",2.0574915894016e-13,-0.552802240500536,0.078,0.217,2.51980994954014e-09,11,"Gimap5",NA
"Ubc.5",3.40886545974876e-13,-0.449614251525285,0.895,0.839,4.17483752855431e-09,11,"Ubc",NA
"Ms4a4b.11",4.14880038007841e-13,-0.67088984370313,0.127,0.278,5.08103582548203e-09,11,"Ms4a4b",NA
"Ms4a6b.9",4.53822536111059e-13,-0.579391040031464,0.141,0.286,5.55796459975214e-09,11,"Ms4a6b",NA
"Ms4a1.11",7.96607445368375e-13,-0.8057156520069,0.024,0.148,9.75605138342648e-09,11,"Ms4a1","CM"
"Pik3ip1.9",9.99819421164781e-13,-0.442392106576567,0.027,0.151,1.22447884510051e-08,11,"Pik3ip1",NA
"Iglc3.11",1.74168102694197e-12,-1.08732781727486,0.054,0.182,2.13303675369583e-08,11,"Iglc3",NA
"Smad7.8",1.8452624455018e-12,-0.514081736609131,0.105,0.243,2.25989291700605e-08,11,"Smad7","TF"
"Rpl10a.7",2.03504256390431e-12,-0.287204213648347,0.963,0.898,2.49231662801361e-08,11,"Rpl10a",NA
"Gimap4.10",2.18913859822113e-12,-0.589049635648166,0.122,0.261,2.68103804124142e-08,11,"Gimap4",NA
"Grcc10.6",2.45370893316461e-12,-0.491424914145138,0.561,0.558,3.00505733044669e-08,11,"Grcc10",NA
"Rpl15.7",3.1661981353766e-12,-0.270554395720274,0.976,0.927,3.87764285639573e-08,11,"Rpl15",NA
"Gimap3.10",3.92975626016644e-12,-0.539742089282104,0.093,0.222,4.81277249182584e-08,11,"Gimap3",NA
"H2-Ob.11",4.3063000037796e-12,-0.613083838089779,0.041,0.163,5.27392561462888e-08,11,"H2-Ob",NA
"Itgb7.8",5.22617788392507e-12,-0.455844646027465,0.117,0.254,6.40050005444303e-08,11,"Itgb7","CM"
"H2-DMb2.11",5.74081649549439e-12,-0.900709061851441,0.11,0.238,7.03077796203198e-08,11,"H2-DMb2",NA
"Ighd.11",6.89819181926509e-12,-0.876774041456789,0.044,0.165,8.44821552105396e-08,11,"Ighd",NA
"Adgre5.5",9.07453751791363e-12,-0.511961249831002,0.141,0.271,1.11135860981888e-07,11,"Adgre5",NA
"Crip1.9",1.47533272353382e-11,0.279517839755684,0.895,0.793,1.80683998651187e-07,11,"Crip1",NA
"Cd79a.11",1.64181448198916e-11,-1.59980957923979,0.088,0.21,2.01073019609212e-07,11,"Cd79a","CM"
"Cd3d.11",1.84616712445051e-11,-0.755027930669515,0.139,0.269,2.26100087731454e-07,11,"Cd3d","CM"
"Fyb.9",2.31880256208191e-11,-0.553056142925849,0.288,0.393,2.83983749778172e-07,11,"Fyb",NA
"Eef1g.8",2.40050153786581e-11,-0.401566729300964,0.873,0.77,2.93989423342425e-07,11,"Eef1g",NA
"Ier2.7",4.09509761358803e-11,-0.585466030000242,0.698,0.656,5.01526604736126e-07,11,"Ier2",NA
"Rpl36a.9",5.22935163866465e-11,-0.338531185118757,0.951,0.902,6.40438695187259e-07,11,"Rpl36a",NA
"Tcf7.10",5.94519056876086e-11,-0.403045613329401,0.022,0.128,7.28107488956143e-07,11,"Tcf7","TF"
"Fcmr.11",1.00262553861137e-10,-0.746851873096763,0.037,0.146,1.22791549713734e-06,11,"Fcmr",NA
"Trbc2.10",2.01161234844743e-10,-0.941113412992078,0.18,0.298,2.46362164314356e-06,11,"Trbc2",NA
"Ccl17.11",2.293521652217e-10,-0.342804235005705,0.315,0.17,2.80887596747016e-06,11,"Ccl17","Sec"
"Samhd1.4",3.86450600176525e-10,-0.53773956203048,0.541,0.526,4.73286050036191e-06,11,"Samhd1",NA
"Ablim1.11",5.13556790675271e-10,-0.445016688402033,0.093,0.204,6.28953001540004e-06,11,"Ablim1",NA
"Bank1.11",6.19799232910686e-10,-0.534332842700468,0.024,0.122,7.59068120545717e-06,11,"Bank1",NA
"Cd55.9",6.97807483466775e-10,-0.4049521949045,0.012,0.105,8.54604825001759e-06,11,"Cd55",NA
"Stk17b.8",7.87154755948905e-10,-0.625821886434367,0.644,0.588,9.64028429610624e-06,11,"Stk17b",NA
"Tespa1.11",1.56238796902824e-09,-0.345816352468039,0.039,0.14,1.91345654566889e-05,11,"Tespa1",NA
"Neurl3.5",1.61797304538922e-09,-0.445884365419265,0.122,0.229,1.98153158868818e-05,11,"Neurl3",NA
"Grap.8",1.94744193696946e-09,-0.436354961528905,0.061,0.164,2.3850321402065e-05,11,"Grap",NA
"AB124611.8",2.5718273785693e-09,-0.556928631578946,0.271,0.351,3.14971699053382e-05,11,"AB124611",NA
"S1pr1.10",2.92233812821642e-09,-0.38351240312524,0.049,0.149,3.57898750562665e-05,11,"S1pr1","CM"
"Ly6d.11",4.03771306928753e-09,-1.33679070224108,0.098,0.199,4.94498719595644e-05,11,"Ly6d",NA
"Txk.10",4.98003269837138e-09,-0.559893043171605,0.078,0.182,6.09904604569542e-05,11,"Txk",NA
"Ralgps2.9",5.5823950870396e-09,-0.407851266263056,0.022,0.111,6.83675926309739e-05,11,"Ralgps2",NA
"Tcp11l2.3",6.32548957467811e-09,-0.327184748993417,0.078,0.179,7.74682708210828e-05,11,"Tcp11l2",NA
"Iglc2.11",6.55106294413766e-09,-1.25883406459079,0.102,0.203,8.02308678768539e-05,11,"Iglc2",NA
"Cd3e.11",6.96659843294575e-09,-0.462706154654582,0.085,0.194,8.53199310082866e-05,11,"Cd3e",NA
"Cd79b.11",7.08191250053571e-09,-1.14620945558127,0.105,0.205,8.67321823940608e-05,11,"Cd79b","CM"
"H2-Oa.11",8.33696919782159e-09,-0.513655106881318,0.066,0.164,0.000102102861765721,11,"H2-Oa",NA
"Sp100.6",1.40823824869514e-08,-0.466683429179172,0.241,0.326,0.000172466938317694,11,"Sp100","TF"
"Use1.6",1.59569929811585e-08,-0.390290909700933,0.693,0.613,0.000195425293040248,11,"Use1",NA
"Cst3.10",1.98308179218672e-08,-0.292799176569595,0.978,0.819,0.000242868027089107,11,"Cst3","Sec"
"Eef1b2.6",2.7249555179557e-08,-0.305808109937354,0.902,0.823,0.000333725302284035,11,"Eef1b2",NA
"mt-Nd2.6",2.86145315458698e-08,0.301774632376937,0.985,0.885,0.000350442167842267,11,"mt-Nd2",NA
"Rbm38.4",3.63675690271135e-08,-0.312004513805698,0.056,0.148,0.000445393617875059,11,"Rbm38",NA
"Cirbp.5",4.23942964104953e-08,-0.536593219283962,0.324,0.377,0.000519202948139336,11,"Cirbp",NA
"Apobec3.9",4.64100105603891e-08,-0.617826843434776,0.317,0.372,0.000568383399333086,11,"Apobec3",NA
"Ptprc.4",4.76744195539334e-08,-0.340461546125755,0.856,0.754,0.000583868616277023,11,"Ptprc","CM"
"Ripor2.7",4.8149273262608e-08,-0.401924050869804,0.098,0.192,0.00058968414964716,11,"Ripor2",NA
"Siglecg.10",4.9007337866351e-08,-0.423018125325965,0.044,0.132,0.000600192866849201,11,"Siglecg",NA
"Lat.10",5.35428676693408e-08,-0.527952481037367,0.124,0.22,0.000655739500346417,11,"Lat",NA
"Rcsd1.4",6.40884968680696e-08,-0.40650188105105,0.115,0.207,0.000784891821143248,11,"Rcsd1",NA
"Fchsd2.6",6.48875064138611e-08,-0.331981053109117,0.037,0.121,0.000794677291050557,11,"Fchsd2",NA
"Mzb1.11",6.59001765054375e-08,-0.370648180455821,0.032,0.116,0.000807079461662093,11,"Mzb1",NA
"Cd69.8",6.85052595580669e-08,-0.48338509304847,0.12,0.214,0.000838983913807645,11,"Cd69","CM"
"H2-Q7.9",7.1707108663871e-08,-0.531159285181595,0.278,0.358,0.000878196959806428,11,"H2-Q7","CM"
"Lef1.9",9.41756416242776e-08,-0.458440184233134,0.059,0.145,0.00115336908297253,11,"Lef1","TF"
"Plac8.8",1.07081394623558e-07,-0.958985768788964,0.151,0.241,0.00131142583995471,11,"Plac8",NA
"Jaml.7",1.52664367569662e-07,-0.432586550969827,0.08,0.17,0.00186968050962565,11,"Jaml",NA
"Eif4a2.5",1.5684462263753e-07,-0.434251096474534,0.395,0.435,0.00192087609344183,11,"Eif4a2",NA
"S100a9.8",1.710393056145e-07,-1.80182887379409,0.978,0.91,0.00209471837586078,11,"S100a9",NA
"Runx3.5",1.72201783066629e-07,-0.31917685059884,0.098,0.192,0.00210895523721701,11,"Runx3","TF"
"Vps37b.10",1.76918535025005e-07,-0.590502166762488,0.198,0.277,0.00216672129845124,11,"Vps37b",NA
"Gmfg.6",2.01130267510867e-07,-0.411525584834606,0.807,0.719,0.00246324238620559,11,"Gmfg",NA
"Zcchc11.6",2.08002008071359e-07,-0.342307139028126,0.071,0.157,0.00254740059284993,11,"Zcchc11",NA
"Lsp1.8",2.39040753046156e-07,-0.35697698587045,0.922,0.8,0.00292753210255627,11,"Lsp1",NA
"Rhoh.10",2.66398007885701e-07,-0.485237894909364,0.273,0.337,0.00326257640257618,11,"Rhoh",NA
"Bcl11b.11",3.48029966392092e-07,-0.318067936097116,0.054,0.138,0.00426232299840395,11,"Bcl11b",NA
"Trac.11",4.94914853143564e-07,-0.56002200576316,0.127,0.217,0.00606122220644923,11,"Trac",NA
"Cd27.9",5.89908756747456e-07,-0.343789169645247,0.088,0.175,0.0072246125438861,11,"Cd27","CM"
"Eif3e.8",5.91444747336136e-07,-0.398213869259529,0.695,0.61,0.00724342382062565,11,"Eif3e",NA
"Slfn1.6",7.39030429296681e-07,-0.515798752064872,0.12,0.202,0.00905090566759646,11,"Slfn1",NA
"Tprgl.5",1.39159674589331e-06,-0.415376618848851,0.385,0.41,0.0170428853469554,11,"Tprgl",NA
"Gimap9.10",1.47191019768905e-06,-0.303953467354211,0.071,0.152,0.0180264841910978,11,"Gimap9",NA
"Tmem243.3",2.21655081281678e-06,-0.381649748231071,0.178,0.254,0.0271460978045671,11,"Tmem243",NA
"Samsn1.9",2.25615700469586e-06,-0.299821768196655,0.551,0.333,0.0276311548365102,11,"Samsn1",NA
"Skap1.11",2.37490186421324e-06,-0.36753596326021,0.102,0.183,0.0290854231310196,11,"Skap1",NA
"Rps20.10",2.82764976582512e-06,-0.299604239302689,0.983,0.931,0.0346302266820602,11,"Rps20",NA
"Arhgap45.6",3.17192074251366e-06,-0.406393331120179,0.432,0.441,0.0388465133335647,11,"Arhgap45",NA
"Rasgrp2.7",3.24582473786343e-06,-0.460203213514567,0.178,0.248,0.0397516155646135,11,"Rasgrp2",NA
"Thy1.10",3.44711214146995e-06,-0.423619952473171,0.102,0.185,0.0422167823965824,11,"Thy1","CM"
"Lrg1.9",3.61067879888497e-06,-0.497650092334739,0.332,0.2,0.0442199832499442,11,"Lrg1",NA
"Pglyrp1.9",3.69099729508684e-06,-1.05030521723905,0.268,0.318,0.0452036438729285,11,"Pglyrp1","Sec"
"Mirt1.6",3.83633639334444e-06,-0.287554080078283,0.037,0.104,0.0469836118092893,11,"Mirt1",NA
"Lbh.6",4.81309766159801e-06,-0.349411975939247,0.098,0.171,0.0589460070615908,11,"Lbh",NA
"Ninj1.9",5.38052945234956e-06,-0.468155476512478,0.176,0.245,0.0658953442029251,11,"Ninj1",NA
"Cd28.10",5.62760585986333e-06,-0.317468883890268,0.051,0.123,0.0689212889657461,11,"Cd28","CM"
"Plbd1.10",5.79306226364822e-06,-0.383825683791333,0.093,0.166,0.0709476335428998,11,"Plbd1",NA
"Ccr1.7",7.08518711445784e-06,-0.439408475512322,0.566,0.347,0.0867722865907652,11,"Ccr1",NA
"Ifi206.7",7.34129531484763e-06,-0.303877942517926,0.051,0.119,0.0899088437209389,11,"Ifi206",NA
"Il2rg.10",7.46263416130956e-06,-0.400464524107991,0.285,0.337,0.0913948805735582,11,"Il2rg","CM"
"Ptpn22.7",7.80175017474305e-06,-0.301900114657172,0.076,0.148,0.0955480343900782,11,"Ptpn22",NA
"Fgl2.9",7.91961078632162e-06,-0.505096293781576,0.12,0.191,0.0969914733000809,11,"Fgl2",NA
"Zfp36.9",8.61337538840936e-06,-0.468392458558169,0.727,0.669,0.105488008381849,11,"Zfp36",NA
"S1pr4.10",1.11580338403726e-05,-0.271826975959368,0.071,0.14,0.136652440443043,11,"S1pr4","CM"
"2310001H17Rik.8",1.13456762125325e-05,-0.543904939491436,0.195,0.257,0.138950496574886,11,"2310001H17Rik",NA
"Traf3ip3.7",1.38780796808191e-05,-0.280934206626275,0.078,0.147,0.169964841850991,11,"Traf3ip3",NA
"Csf3r.9",1.39491591741008e-05,-0.685230935653524,0.132,0.202,0.170835352405213,11,"Csf3r",NA
"Rabgap1l.5",1.47892466472321e-05,-0.262126253812118,0.051,0.116,0.181123903688651,11,"Rabgap1l",NA
"Cd247.11",1.70597129046223e-05,-0.27909930617602,0.068,0.136,0.20893030394291,11,"Cd247",NA
"Ms4a4c.9",1.99866367850443e-05,-0.383279599679788,0.08,0.149,0.244776340706438,11,"Ms4a4c",NA
"Ctsw.9",2.22755507989153e-05,-0.444199833692285,0.078,0.146,0.272808670634316,11,"Ctsw",NA
"Gpr171.6",2.30712658336038e-05,-0.306330755048759,0.083,0.15,0.282553792664146,11,"Gpr171",NA
"Crlf3.7",2.63167392573795e-05,-0.486915344251848,0.329,0.352,0.322301105685126,11,"Crlf3",NA
"Foxp1.6",3.01672514906861e-05,-0.48065920565353,0.398,0.409,0.369458329006432,11,"Foxp1","TF"
"Trbc1.11",3.41432193779435e-05,-0.724509185214488,0.105,0.173,0.418152007721674,11,"Trbc1",NA
"Gm12840.9",3.82419435189666e-05,-0.716294567621199,0.098,0.163,0.468349082276784,11,"Gm12840",NA
"Ly6a.10",3.9129908762722e-05,-0.530540773661495,0.154,0.219,0.479223992617056,11,"Ly6a",NA
"C5ar1.8",4.07679170111846e-05,-0.418183036061776,0.539,0.337,0.499284679635977,11,"C5ar1",NA
"Ddit4.4",4.25024505610097e-05,-0.356604290157472,0.09,0.153,0.520527512020686,11,"Ddit4",NA
"Selenow.5",5.77069359474128e-05,-0.255512128784174,0.737,0.666,0.706736844547965,11,"Selenow",NA
"Ptp4a3.7",6.31072682075425e-05,-0.410999057619074,0.132,0.191,0.772874713737773,11,"Ptp4a3",NA
"Klrd1.11",6.4537278325249e-05,-0.544222268827157,0.085,0.15,0.790388047649325,11,"Klrd1",NA
"Hspa1b.3",6.86162209938593e-05,-0.318444535234975,0.049,0.107,0.840342858511795,11,"Hspa1b",NA
"Chd3.8",7.60020638020062e-05,-0.381368641430256,0.237,0.285,0.93079727538317,11,"Chd3",NA
"Mmp9.11",8.2506704176712e-05,-0.646618171553816,0.078,0.137,1,11,"Mmp9","Sec"
"Klrk1.8",8.57351181563784e-05,-0.435477740353701,0.044,0.101,1,11,"Klrk1",NA
"Supt4a.4",8.60714479672114e-05,-0.361895127543093,0.632,0.549,1,11,"Supt4a",NA
"Pim1.7",9.4909354327608e-05,-0.642579106249197,0.741,0.65,1,11,"Pim1",NA
"Gm20186.10",9.72669917736635e-05,-0.34875222545593,0.12,0.18,1,11,"Gm20186",NA
"Smim14.5",0.00011909562455034,-0.396897858935164,0.498,0.46,1,11,"Smim14",NA
"Gpsm3.3",0.000139650793576879,-0.324319068138081,0.69,0.592,1,11,"Gpsm3",NA
"Adam8.8",0.000142061409060373,-0.326021642993824,0.115,0.174,1,11,"Adam8",NA
"Traf1.6",0.00015387138789991,-0.331810756280013,0.115,0.175,1,11,"Traf1",NA
"Csrnp1.8",0.000166561271617394,-0.555750867596656,0.278,0.312,1,11,"Csrnp1","TF"
"Dgka.9",0.00017235252339959,-0.314555345498281,0.105,0.162,1,11,"Dgka",NA
"Rdh12.10",0.000212265931342007,-0.416463839044898,0.051,0.103,1,11,"Rdh12",NA
"Fam189b.11",0.000216117882521354,-0.281886934623088,0.068,0.122,1,11,"Fam189b",NA
"Cnbp.8",0.000227942321198046,-0.290777448371984,0.683,0.631,1,11,"Cnbp","TF"
"Pou2f2.10",0.0002289757631721,-0.46667674315034,0.185,0.24,1,11,"Pou2f2","TF"
"Birc3.6",0.000241209557694102,-0.359067202771205,0.18,0.233,1,11,"Birc3",NA
"St3gal6.6",0.00024340716358411,-0.269050439702712,0.054,0.105,1,11,"St3gal6",NA
"Slc38a2.3",0.000246111720072195,-0.305401784815366,0.624,0.563,1,11,"Slc38a2","CM"
"Sept6.8",0.000246676629671026,-0.277839761090063,0.122,0.179,1,11,"Sept6",NA
"Sorl1.7",0.000258645978934613,-0.34566943551214,0.127,0.182,1,11,"Sorl1","CM"
"Hspa1a.4",0.000261809648411967,-0.400961833873053,0.095,0.155,1,11,"Hspa1a",NA
"Ccnd2.11",0.000268389559107062,-0.42790468739332,0.305,0.347,1,11,"Ccnd2",NA
"Hdc.10",0.000277341091511585,-0.913786304331241,0.122,0.175,1,11,"Hdc",NA
"Il1r2.10",0.000291912340382296,-1.20273641946056,0.224,0.261,1,11,"Il1r2","CM"
"Cd72.7",0.000293720527094306,-0.297843181751937,0.083,0.139,1,11,"Cd72","CM"
"Gadd45b.8",0.000299828750565353,-0.733133436304245,0.312,0.339,1,11,"Gadd45b",NA
"Igfbp4.11",0.000377307203889637,-0.764784633342278,0.088,0.139,1,11,"Igfbp4",NA
"Zfp36l1.6",0.000383641129764275,-0.503741550987226,0.439,0.415,1,11,"Zfp36l1","TF"
"Epsti1.7",0.000437282830023128,-0.448327401440488,0.229,0.269,1,11,"Epsti1",NA
"Cxcr2.10",0.000454222232219779,-0.466174769604462,0.068,0.119,1,11,"Cxcr2",NA
"Irf8.7",0.000466050877459157,-0.287915411709465,0.559,0.365,1,11,"Irf8","TF"
"H2-Q6.11",0.000468456583381288,-0.348457129249072,0.146,0.2,1,11,"H2-Q6",NA
"Tmem176a.10",0.000524053153987755,-0.374362349696426,0.093,0.148,1,11,"Tmem176a",NA
"Ifitm3.11",0.000544148766155868,-1.15083148956449,0.334,0.343,1,11,"Ifitm3",NA
"Trim12a.3",0.000683334136583677,-0.308276000657458,0.149,0.198,1,11,"Trim12a",NA
"Ptgs2.8",0.000870050893412329,-0.930605048411938,0.141,0.187,1,11,"Ptgs2","CM"
"Stap1.7",0.000874169178129526,-0.311357363987046,0.115,0.165,1,11,"Stap1",NA
"Ccl3.8",0.000886582248202548,-0.708401544985131,0.402,0.282,1,11,"Ccl3","Sec"
"Rnaset2a.4",0.000990567062063216,-0.280246106527576,0.702,0.582,1,11,"Rnaset2a",NA
"Jak1.7",0.00135326644325078,-0.354521026022979,0.544,0.489,1,11,"Jak1",NA
"Pla2g7.11",0.00153180095097939,-0.694818954988382,0.229,0.255,1,11,"Pla2g7","CM"
"Il1b.10",0.00170708201145589,-1.85523029602761,0.866,0.714,1,11,"Il1b",NA
"Ccl7.2",0.00192619524508388,-0.327616101661816,0.12,0.074,1,11,"Ccl7","Sec"
"Cnp.6",0.00198223301772867,-0.342316853847375,0.205,0.24,1,11,"Cnp",NA
"Slpi.9",0.00214854241353033,-0.923297804428908,0.62,0.427,1,11,"Slpi",NA
"Nfkbia.8",0.00229388048418973,-0.705769707740109,0.905,0.771,1,11,"Nfkbia",NA
"Nkg7.10",0.00271734198928884,-0.871280490521252,0.139,0.186,1,11,"Nkg7",NA
"Peli1.5",0.00295200639051491,-0.392098186465411,0.329,0.331,1,11,"Peli1",NA
"Pde4b.5",0.00418571084080559,-0.372460984209035,0.202,0.233,1,11,"Pde4b",NA
"Clk1.4",0.00447199087880719,-0.31981277859926,0.532,0.484,1,11,"Clk1",NA
"Tmem176b.11",0.00509696713274511,-0.415181235190618,0.124,0.165,1,11,"Tmem176b",NA
"Prdx6.5",0.00526959032326863,-0.316372017186604,0.551,0.493,1,11,"Prdx6",NA
"Arhgap15.6",0.0053292117444682,-0.362497454895425,0.273,0.284,1,11,"Arhgap15",NA
"Dennd4a.7",0.00588406861617825,-0.420164913623406,0.295,0.302,1,11,"Dennd4a",NA
"Rnase6.9",0.0070330862717278,-0.299418205471728,0.112,0.148,1,11,"Rnase6",NA
"Tecpr1.9",0.00712384618797999,-0.307443915761627,0.151,0.184,1,11,"Tecpr1",NA
"Klf3.7",0.00765431642760106,-0.379986578722353,0.285,0.292,1,11,"Klf3","TF"
"Ube2b.3",0.00884343669074047,-0.342972346018804,0.624,0.53,1,11,"Ube2b",NA
"Ptafr.7",0.0096455169996392,-0.382850342211617,0.154,0.186,1,11,"Ptafr","CM"
"Ifi205",0,2.09418931446126,0.91,0.029,0,12,"Ifi205",NA
"Itgae.1",0,1.23919239144774,0.883,0.03,0,12,"Itgae","CM"
"Sept3",0,1.13850012578635,0.772,0.006,0,12,"Sept3",NA
"Xcr1",0,1.02129367613557,0.703,0.002,0,12,"Xcr1",NA
"Flt3.1",0,0.944179341317004,0.814,0.031,0,12,"Flt3",NA
"Clec9a",0,0.773555981244535,0.69,0.003,0,12,"Clec9a",NA
"Gcsam",0,0.750329273461949,0.621,0.001,0,12,"Gcsam",NA
"Hepacam2",0,0.749444000647889,0.566,0.018,0,12,"Hepacam2","CM"
"Cldn1",0,0.740647316207453,0.579,0.017,0,12,"Cldn1",NA
"Cadm1",0,0.627559534972312,0.497,0.01,0,12,"Cadm1","CM"
"Sult1a1",0,0.612731720851928,0.524,0.014,0,12,"Sult1a1",NA
"Kctd14",0,0.587632207079305,0.572,0.02,0,12,"Kctd14",NA
"Plpp1",0,0.526186968693108,0.524,0.021,0,12,"Plpp1",NA
"Snx22",0,0.469531769201969,0.428,0.001,0,12,"Snx22",NA
"Mycl",0,0.440394512695623,0.421,0.004,0,12,"Mycl","TF"
"Dbn1",0,0.439949332241879,0.428,0.007,0,12,"Dbn1",NA
"Fam149a",0,0.348585007648177,0.372,0.003,0,12,"Fam149a",NA
"A530099J19Rik",0,0.344017738281522,0.338,0.001,0,12,"A530099J19Rik",NA
"Cystm1",3.11611162156849e-287,0.401902358943395,0.51,0.022,3.81630190293494e-283,12,"Cystm1",NA
"F2rl2",1.25034021164797e-284,0.322903006539202,0.352,0.01,1.53129165720527e-280,12,"F2rl2",NA
"Tspan33.1",4.36171648494568e-283,0.380703547334007,0.448,0.017,5.34179417911298e-279,12,"Tspan33",NA
"Kit",2.05732645060018e-278,0.304442175534541,0.372,0.011,2.51960770405003e-274,12,"Kit","CM"
"Fgfr1.1",4.70553174750516e-277,0.404043309101213,0.434,0.016,5.76286473116957e-273,12,"Fgfr1","CM"
"Ckb.6",6.849060955653e-273,2.01868812590194,0.972,0.108,8.38804495238822e-269,12,"Ckb",NA
"Kmo.1",1.04339027726526e-258,0.53881458256903,0.572,0.031,1.27784007256677e-254,12,"Kmo",NA
"Batf3.1",1.90955202325448e-257,0.952495286496081,0.848,0.074,2.33862836287977e-253,12,"Batf3","TF"
"Klrb1b.2",5.00794020608793e-253,0.739822500751437,0.703,0.049,6.13322437039588e-249,12,"Klrb1b",NA
"Slamf8",1.47376509208306e-252,0.527913443896116,0.517,0.026,1.80492010827413e-248,12,"Slamf8",NA
"Tlr3",8.31740928186778e-236,0.435686078880956,0.414,0.018,1.01863311475035e-231,12,"Tlr3",NA
"Pdia5",5.27659394265481e-227,0.27022498227979,0.269,0.007,6.46224460156935e-223,12,"Pdia5",NA
"Ccnd1.1",1.96411780354724e-223,0.792524884303662,0.676,0.053,2.40545507400431e-219,12,"Ccnd1",NA
"AC163354.1",1.28507267666713e-222,0.404241886247402,0.441,0.021,1.57382850711423e-218,12,"AC163354.1",NA
