"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"ARPC2.T.NKT",3.10085642487985e-37,-0.216781977357412,0.763,0.907,1.04480256379902e-32,"T.NKT","ARPC2"
"NPTN.T.NKT",3.35604538897975e-37,-0.244664889578553,0.092,0.274,1.13078593336284e-32,"T.NKT","NPTN"
"CD302.T.NKT",3.59125278340672e-37,-0.237639985961262,0.231,0.452,1.21003671284106e-32,"T.NKT","CD302"
"MIR3945HG.T.NKT",4.87851778913756e-37,-0.32243736573314,0.136,0.327,1.64376778387201e-32,"T.NKT","MIR3945HG"
"MGLL.T.NKT",9.31121100280671e-37,-0.229110184962882,0.056,0.219,3.13731943528569e-32,"T.NKT","MGLL"
"CSF2RA.T.NKT",9.8420273654566e-37,-0.204162806437412,0.099,0.281,3.31617270051695e-32,"T.NKT","CSF2RA"
"MYADM.T.NKT",1.17676980190281e-36,-0.212686736508466,0.262,0.493,3.96500817053132e-32,"T.NKT","MYADM"
"FUOM.T.NKT",1.26941991811781e-36,-0.228829656598082,0.148,0.347,4.27718347210616e-32,"T.NKT","FUOM"
"UQCR11.T.NKT",1.72965003505805e-36,-0.234407248262526,0.715,0.863,5.82788282812458e-32,"T.NKT","UQCR11"
"HN1.T.NKT",1.80185261097224e-36,-0.261976308281325,0.344,0.581,6.07116218740988e-32,"T.NKT","HN1"
"ATP6V1A.T.NKT",1.93166989774937e-36,-0.24884177424403,0.151,0.351,6.50856855347672e-32,"T.NKT","ATP6V1A"
"CLTA.T.NKT",1.99522129816241e-36,-0.262408648817018,0.476,0.7,6.72269864202842e-32,"T.NKT","CLTA"
"TLN1.T.NKT",2.35757026321905e-36,-0.224517129809947,0.194,0.413,7.94359724489027e-32,"T.NKT","TLN1"
"TNFSF13B.T.NKT",2.76883009873548e-36,-0.248881016481966,0.119,0.307,9.32929613467934e-32,"T.NKT","TNFSF13B"
"TNFRSF1A.T.NKT",4.44082119071294e-36,-0.229943381579853,0.109,0.295,1.49629029199882e-31,"T.NKT","TNFRSF1A"
"ICAM3.T.NKT",5.13458626633998e-36,0.367362344076245,0.175,0.075,1.73004749658059e-31,"T.NKT","ICAM3"
"GPCPD1.T.NKT",5.85565381252575e-36,-0.232488037175827,0.227,0.445,1.97300399559242e-31,"T.NKT","GPCPD1"
"FPR3.T.NKT",6.62043536496587e-36,-0.312023433121157,0.081,0.252,2.2306894918716e-31,"T.NKT","FPR3"
"AXL.T.NKT",6.63057754678623e-36,-0.244809943124711,0.109,0.295,2.23410679861415e-31,"T.NKT","AXL"
"ATP1B1.T.NKT",6.68898786064966e-36,-0.225369961489429,0.233,0.453,2.2537875697673e-31,"T.NKT","ATP1B1"
"M6PR.T.NKT",7.68249919288536e-36,-0.221610498730736,0.289,0.523,2.58854127805079e-31,"T.NKT","M6PR"
"MCL1.T.NKT",8.94874647618096e-36,-0.205350223047715,0.482,0.74,3.01519063768441e-31,"T.NKT","MCL1"
"CLTC.T.NKT",1.01372458850491e-35,-0.205095943057299,0.183,0.395,3.41564362850846e-31,"T.NKT","CLTC"
"VMA21.T.NKT",1.05546063257883e-35,-0.219200647802353,0.207,0.424,3.55626905541111e-31,"T.NKT","VMA21"
"BSG.T.NKT",1.18592517958957e-35,-0.281224262874975,0.348,0.571,3.99585630010911e-31,"T.NKT","BSG"
"SORT1.T.NKT",1.26941235389949e-35,-0.231589938312983,0.11,0.29,4.27715798522894e-31,"T.NKT","SORT1"
"FGL2.T.NKT",1.44855663817161e-35,-0.491033880191143,0.036,0.183,4.88076673665541e-31,"T.NKT","FGL2"
"FABP3.T.NKT",1.5455303346051e-35,-0.537590387517314,0.083,0.251,5.20750990941843e-31,"T.NKT","FABP3"
"RPL8.T.NKT",2.3734882713593e-35,0.214150479597168,0.923,0.952,7.99723138151802e-31,"T.NKT","RPL8"
"NPM1.T.NKT",2.7206942285122e-35,0.341313890658612,0.793,0.792,9.167107133549e-31,"T.NKT","NPM1"
"MARCH1.T.NKT",3.2526544378218e-35,-0.239492470105166,0.188,0.394,1.09594938627968e-30,"T.NKT","MARCH1"
"FPR1.T.NKT",3.47000660246896e-35,-0.296072271929385,0.224,0.435,1.16918402463589e-30,"T.NKT","FPR1"
"LGMN.T.NKT",3.47862769747105e-35,-0.57396740867151,0.09,0.255,1.1720888163859e-30,"T.NKT","LGMN"
"RPL4.T.NKT",3.50971752291757e-35,0.372332201787732,0.845,0.876,1.18256422217185e-30,"T.NKT","RPL4"
"RAB7A.T.NKT",6.9418379936098e-35,-0.205411163742485,0.382,0.625,2.33898289356689e-30,"T.NKT","RAB7A"
"IL1RN.T.NKT",7.99696076132496e-35,-0.54416460145162,0.049,0.201,2.69449595892083e-30,"T.NKT","IL1RN"
"PBXIP1.T.NKT",9.41925608599118e-35,0.380307899630176,0.146,0.059,3.17372414561387e-30,"T.NKT","PBXIP1"
"ANXA11.T.NKT",9.47626177333119e-35,-0.240557767151171,0.322,0.544,3.19293164190621e-30,"T.NKT","ANXA11"
"AKR1B1.T.NKT",1.08064032567393e-34,-0.256186505295867,0.277,0.487,3.64110951332572e-30,"T.NKT","AKR1B1"
"MYOF.T.NKT",1.29821885801603e-34,-0.213017958119791,0.086,0.255,4.3742186201992e-30,"T.NKT","MYOF"
"MGST2.T.NKT",1.6486890887165e-34,-0.211332485483149,0.144,0.337,5.55509301552136e-30,"T.NKT","MGST2"
"PRDX3.T.NKT",1.70985631094325e-34,-0.213925705662372,0.215,0.428,5.76118985409218e-30,"T.NKT","PRDX3"
"MPP1.T.NKT",4.03833695811077e-34,-0.200577323047595,0.137,0.324,1.36067725466584e-29,"T.NKT","MPP1"
"SLC43A2.T.NKT",4.18399890551203e-34,-0.239264209021651,0.114,0.291,1.40975659122322e-29,"T.NKT","SLC43A2"
"PLIN3.T.NKT",4.37225650527587e-34,-0.225353573318368,0.096,0.27,1.47318810688765e-29,"T.NKT","PLIN3"
"PPIC.T.NKT",5.24938175645342e-34,-0.238865516571944,0.135,0.318,1.76872668901942e-29,"T.NKT","PPIC"
"RHOQ.T.NKT",6.31051552956227e-34,-0.212606699122187,0.121,0.305,2.12626510253071e-29,"T.NKT","RHOQ"
"MPEG1.T.NKT",1.76212813636103e-33,-0.253384971262371,0.032,0.173,5.93731454265484e-29,"T.NKT","MPEG1"
"C4orf48.T.NKT",2.5022759319622e-33,-0.216926635974132,0.304,0.531,8.43116852515343e-29,"T.NKT","C4orf48"
"CLIC1.T.NKT",3.57047878344925e-33,-0.240960369508155,0.616,0.81,1.20303712129539e-28,"T.NKT","CLIC1"
"MARCKS.T.NKT",3.74378606740823e-33,-0.445318786440674,0.034,0.172,1.26143127755253e-28,"T.NKT","MARCKS"
"CES1.T.NKT",3.83725495298139e-33,-0.388169277570672,0.197,0.382,1.29292468385755e-28,"T.NKT","CES1"
"CMTM6.T.NKT",4.10135005057841e-33,-0.22611422499332,0.301,0.529,1.38190888604189e-28,"T.NKT","CMTM6"
"EMP1.T.NKT",5.11909169051013e-33,-0.498634721273519,0.082,0.24,1.72482675420048e-28,"T.NKT","EMP1"
"RPN2.T.NKT",6.60924575301831e-33,-0.208876679359409,0.232,0.446,2.22691926402199e-28,"T.NKT","RPN2"
"PLA2G16.T.NKT",7.54976477687469e-33,-0.2871856761366,0.273,0.463,2.54381774392016e-28,"T.NKT","PLA2G16"
"SLC25A24.T.NKT",1.06846438072529e-32,-0.214163223380893,0.138,0.322,3.6000838844158e-28,"T.NKT","SLC25A24"
"TUBA4A.T.NKT",1.27748880713645e-32,0.253202667736155,0.106,0.036,4.30437078676557e-28,"T.NKT","TUBA4A"
"GNB2L1.T.NKT",1.28309452313494e-32,0.26141821211572,0.88,0.915,4.32325868625087e-28,"T.NKT","GNB2L1"
"SECTM1.T.NKT",1.74568662647922e-32,-0.247668190663996,0.056,0.205,5.88191651925907e-28,"T.NKT","SECTM1"
"TUBA1B.T.NKT",2.05052246333236e-32,-0.242057910360789,0.48,0.709,6.90903038795205e-28,"T.NKT","TUBA1B"
"UQCRQ.T.NKT",2.28811485866119e-32,-0.204787375466358,0.57,0.78,7.70957420477303e-28,"T.NKT","UQCRQ"
"DSE.T.NKT",2.51722025119334e-32,-0.213547429385018,0.121,0.296,8.48152191437084e-28,"T.NKT","DSE"
"ADGRE5.T.NKT",2.56363840403558e-32,-0.206952826557622,0.257,0.473,8.63792323855747e-28,"T.NKT","ADGRE5"
"LRRFIP1.T.NKT",2.7665104371713e-32,-0.206298942457629,0.598,0.828,9.32148026700498e-28,"T.NKT","LRRFIP1"
"TSPYL2.T.NKT",3.28131575350117e-32,0.282457420592812,0.11,0.039,1.10560652998468e-27,"T.NKT","TSPYL2"
"SAT1.T.NKT",6.7739997061958e-32,-0.206149508586375,0.786,0.957,2.28243146100561e-27,"T.NKT","SAT1"
"SOD2.T.NKT",9.85721945585052e-32,-0.418789923193898,0.274,0.471,3.32129152345427e-27,"T.NKT","SOD2"
"SLC6A6.T.NKT",1.38643519058105e-31,-0.210072894360253,0.116,0.29,4.6714547311438e-27,"T.NKT","SLC6A6"
"SRGN.T.NKT",2.0039284013563e-31,-0.256672654285378,0.692,0.875,6.75203635552992e-27,"T.NKT","SRGN"
"SELL.T.NKT",2.17969002165145e-31,0.356052944696034,0.134,0.052,7.3442475589524e-27,"T.NKT","SELL"
"COLEC12.T.NKT",2.66357762323155e-31,-0.250301789983892,0.072,0.224,8.97465844371639e-27,"T.NKT","COLEC12"
"PHLDA3.T.NKT",5.14735178687863e-31,-0.23029823489504,0.202,0.388,1.73434871107088e-26,"T.NKT","PHLDA3"
"APIP.T.NKT",8.12386125377499e-31,-0.222942013209176,0.175,0.358,2.73725381084694e-26,"T.NKT","APIP"
"UQCRFS1.T.NKT",9.59450034809242e-31,-0.213014572747284,0.285,0.506,3.23277094728626e-26,"T.NKT","UQCRFS1"
"FAM26F.T.NKT",1.06264357333119e-30,-0.345044741303661,0.037,0.17,3.5804712559821e-26,"T.NKT","FAM26F"
"NPL.T.NKT",1.28445185438746e-30,-0.227457306560536,0.094,0.251,4.32783207817312e-26,"T.NKT","NPL"
"TPM4.T.NKT",3.02257341753136e-30,-0.221327763409395,0.313,0.529,1.01842588730302e-25,"T.NKT","TPM4"
"CD83.T.NKT",6.41967378293558e-30,-0.205158187084939,0.183,0.369,2.16304488442232e-25,"T.NKT","CD83"
"GLIPR1.T.NKT",7.33869673132928e-30,-0.202195833234687,0.216,0.413,2.47270047665409e-25,"T.NKT","GLIPR1"
"BLOC1S1.T.NKT",7.85214224543932e-30,-0.203206529459329,0.468,0.69,2.64570080817832e-25,"T.NKT","BLOC1S1"
"AGPAT2.T.NKT",8.10817067503636e-30,-0.211087466712639,0.201,0.394,2.73196702724675e-25,"T.NKT","AGPAT2"
"TUBB6.T.NKT",8.22900561103832e-30,-0.203272392389412,0.122,0.288,2.77268115058325e-25,"T.NKT","TUBB6"
"VKORC1.T.NKT",8.36429426427426e-30,-0.204787413501392,0.218,0.414,2.81826530940457e-25,"T.NKT","VKORC1"
"IFIT3.T.NKT",8.40899485343199e-30,-0.255301731187296,0.07,0.216,2.83332672591538e-25,"T.NKT","IFIT3"
"LILRB2.T.NKT",1.23132454024644e-29,-0.30594441800627,0.04,0.17,4.14882490590634e-25,"T.NKT","LILRB2"
"ZNF706.T.NKT",1.60201452367032e-29,-0.200202005769111,0.438,0.656,5.39782773605476e-25,"T.NKT","ZNF706"
"AGTRAP.T.NKT",2.50250681254925e-29,-0.212838965555394,0.129,0.3,8.43194645420343e-25,"T.NKT","AGTRAP"
"PRELID1.T.NKT",6.76519855480399e-29,-0.233467597063344,0.393,0.611,2.27946600105566e-24,"T.NKT","PRELID1"
"ALDH1A1.T.NKT",6.77633532375939e-29,-0.212784604278367,0.179,0.362,2.28321842398749e-24,"T.NKT","ALDH1A1"
"COX5A.T.NKT",6.8838986436664e-29,-0.202646260568805,0.465,0.689,2.31946080899696e-24,"T.NKT","COX5A"
"RAB32.T.NKT",7.47578311047737e-29,-0.22025379506443,0.097,0.251,2.51889036124424e-24,"T.NKT","RAB32"
"RPS10.T.NKT",8.65239223892251e-29,0.294538012814396,0.906,0.934,2.91533704098255e-24,"T.NKT","RPS10"
"ABCA1.T.NKT",1.41813480624144e-28,-0.253408898429986,0.035,0.16,4.7782634161499e-24,"T.NKT","ABCA1"
"NACA.T.NKT",1.59307781040235e-28,0.207670111692607,0.884,0.912,5.36771637436967e-24,"T.NKT","NACA"
"RPS2.T.NKT",1.61798418547736e-28,0.269141226942469,0.959,0.978,5.45163591454741e-24,"T.NKT","RPS2"
"C15orf48.T.NKT",1.78090181942928e-28,-0.510743377576384,0.118,0.274,6.000570590385e-24,"T.NKT","C15orf48"
"NR1H3.T.NKT",2.30646741686993e-28,-0.220720073435905,0.035,0.158,7.77141131440153e-24,"T.NKT","NR1H3"
"RHOH.T.NKT",2.92367518057421e-28,0.298416806471706,0.133,0.056,9.85103115342674e-24,"T.NKT","RHOH"
"MEF2C.T.NKT",5.64903913110279e-28,-0.317241262341875,0.033,0.156,1.90338724483377e-23,"T.NKT","MEF2C"
"RBP7.T.NKT",6.03796576021957e-28,-0.234941060040917,0.076,0.216,2.03443218324838e-23,"T.NKT","RBP7"
"RBP4.T.NKT",6.35816485673022e-28,-0.360363746685773,0.136,0.292,2.14232006682668e-23,"T.NKT","RBP4"
"LCP1.T.NKT",7.74199372366513e-28,-0.208869537630221,0.474,0.697,2.60858736525173e-23,"T.NKT","LCP1"
"SYTL3.T.NKT",1.2042065773319e-27,0.28042962352417,0.118,0.047,4.05745364166211e-23,"T.NKT","SYTL3"
"DEFB1.T.NKT",1.60389051656027e-27,-0.282217883465942,0.111,0.266,5.40414870649818e-23,"T.NKT","DEFB1"
"FCN1.T.NKT",2.15144984503689e-27,-0.761887771342237,0.02,0.13,7.24909510786731e-23,"T.NKT","FCN1"
"CCL3.T.NKT",2.48327710940215e-27,-0.585566890219269,0.03,0.147,8.36715389241961e-23,"T.NKT","CCL3"
"IL1B.T.NKT",2.94211689999357e-27,-0.398074226290049,0.037,0.158,9.91316868283833e-23,"T.NKT","IL1B"
"SERPING1.T.NKT",5.32226271841228e-27,-0.252576888539114,0.359,0.548,1.79328320034184e-22,"T.NKT","SERPING1"
"SPRED1.T.NKT",8.12569290773386e-27,-0.200123834845904,0.068,0.204,2.73787096833185e-22,"T.NKT","SPRED1"
"LIMD2.T.NKT",8.53581694786234e-27,0.400460952909897,0.208,0.111,2.87605816241274e-22,"T.NKT","LIMD2"
"EEF1B2.T.NKT",1.34149650148977e-26,0.352226617246979,0.823,0.86,4.52003831211963e-22,"T.NKT","EEF1B2"
"DDIT4.T.NKT",1.527406761316e-26,0.458151090156103,0.278,0.171,5.14644434157812e-22,"T.NKT","DDIT4"
"RP11-598F7.3.T.NKT",1.6307558438968e-26,-0.271857249601061,0.238,0.42,5.49466874042586e-22,"T.NKT","RP11-598F7.3"
"PLA2G7.T.NKT",1.91384177375518e-26,-0.329545393415482,0.026,0.139,6.4484984724907e-22,"T.NKT","PLA2G7"
"AQP9.T.NKT",3.35659957434609e-26,-0.231818710686598,0.086,0.226,1.13097266058017e-21,"T.NKT","AQP9"
"CORO1A.T.NKT",7.6142617699277e-26,0.535434881317576,0.329,0.216,2.56554936075944e-21,"T.NKT","CORO1A"
"AKR1C3.T.NKT",1.12404943660292e-25,-0.339925586520063,0.207,0.368,3.78737217168988e-21,"T.NKT","AKR1C3"
"LHFPL2.T.NKT",2.05373188928325e-25,-0.239619588514232,0.076,0.206,6.91984422775098e-21,"T.NKT","LHFPL2"
"IER3.T.NKT",3.6192010962759e-25,-0.318994139250245,0.074,0.204,1.2194536173792e-20,"T.NKT","IER3"
"LY6E.T.NKT",4.39166588185116e-25,-0.241386555226105,0.431,0.612,1.47972790223093e-20,"T.NKT","LY6E"
"AGRP.T.NKT",1.25460542580933e-24,-0.251775179191875,0.141,0.294,4.22726752172196e-20,"T.NKT","AGRP"
"GK.T.NKT",5.12088574835614e-24,-0.201155648568799,0.171,0.333,1.72543124405112e-19,"T.NKT","GK"
"SNHG12.T.NKT",5.15294417207842e-24,0.582759489114321,0.333,0.245,1.7362330093401e-19,"T.NKT","SNHG12"
"CD69.T.NKT",8.86727670331943e-24,0.479226615626327,0.18,0.094,2.98774021241645e-19,"T.NKT","CD69"
"CXCL3.T.NKT",1.00901174049447e-22,-0.331555850537988,0.259,0.424,3.39976415842207e-18,"T.NKT","CXCL3"
"PLXND1.T.NKT",1.78288804883125e-22,-0.202907064443647,0.07,0.19,6.007262991732e-18,"T.NKT","PLXND1"
"SDC2.T.NKT",9.24004639909035e-22,-0.28569747691158,0.1,0.228,3.1133412337095e-17,"T.NKT","SDC2"
"CD52.T.NKT",1.29436644289682e-21,-0.301887862945369,0.776,0.822,4.36123829269655e-17,"T.NKT","CD52"
"TMEM176B.T.NKT",1.39913569816719e-21,-0.249620622611469,0.033,0.131,4.71424782140453e-17,"T.NKT","TMEM176B"
"FOLR3.T.NKT",4.18058551444564e-21,-0.287449031033195,0.066,0.179,1.40860648323731e-16,"T.NKT","FOLR3"
"CD48.T.NKT",9.0039875695523e-21,0.359477120448826,0.24,0.148,3.03380357168495e-16,"T.NKT","CD48"
"TMA7.T.NKT",4.42035397375989e-20,0.245796206615842,0.846,0.865,1.48939406791866e-15,"T.NKT","TMA7"
"AP1S2.T.NKT",5.16452809774139e-20,-0.223497608495138,0.239,0.395,1.74013609725299e-15,"T.NKT","AP1S2"
"PLTP.T.NKT",5.43894616331809e-20,-0.212314948171136,0.025,0.115,1.8325985202684e-15,"T.NKT","PLTP"
"ADM.T.NKT",1.2602496059834e-19,-0.207864702869745,0.025,0.111,4.24628502240045e-15,"T.NKT","ADM"
"HLA-DQA2.T.NKT",3.96779038280871e-19,-0.286236577553644,0.044,0.14,1.33690729158357e-14,"T.NKT","HLA-DQA2"
"RPS26.T.NKT",6.86568316177352e-19,0.290470261421403,0.842,0.894,2.31332328452797e-14,"T.NKT","RPS26"
"EMB.T.NKT",8.34708389858885e-18,0.249180079855624,0.126,0.063,2.81246644879053e-13,"T.NKT","EMB"
"AKR1C2.T.NKT",9.44032976121029e-18,-0.219781971493901,0.08,0.183,3.1808247097422e-13,"T.NKT","AKR1C2"
"RNASE1.T.NKT",3.10285586621603e-17,-0.565077949272073,0.1,0.203,1.04547625556283e-12,"T.NKT","RNASE1"
"CXCL8.T.NKT",1.27284955516404e-15,-0.20390414224542,0.062,0.15,4.28873929116971e-11,"T.NKT","CXCL8"
"CFP.T.NKT",1.36368922356061e-15,-0.235738511136703,0.039,0.117,4.59481446986513e-11,"T.NKT","CFP"
"RPL36AL.T.NKT",6.03952826737119e-15,0.201907852827478,0.822,0.861,2.03495865440805e-10,"T.NKT","RPL36AL"
"CCL2.T.NKT",6.96058734937093e-15,-0.762193154167917,0.032,0.105,2.34530030149704e-10,"T.NKT","CCL2"
"SPP1.T.NKT",8.14600055047929e-15,-1.48770359842266,0.064,0.145,2.74471342547849e-10,"T.NKT","SPP1"
"CIRBP.T.NKT",1.00120262277416e-14,0.293704272785414,0.641,0.666,3.37345211717526e-10,"T.NKT","CIRBP"
"STK17A.T.NKT",1.66720059570091e-14,0.348814063335673,0.213,0.144,5.61746568715463e-10,"T.NKT","STK17A"
"ODF2L.T.NKT",1.7611212062705e-14,0.281129667620384,0.139,0.081,5.93392179240783e-10,"T.NKT","ODF2L"
"GDF15.T.NKT",2.55544294824763e-14,0.30361467341624,0.123,0.066,8.61030946982557e-10,"T.NKT","GDF15"
"SLFN5.T.NKT",2.84754753604713e-14,0.306518568883811,0.167,0.104,9.5945266679572e-10,"T.NKT","SLFN5"
"EIF3E.T.NKT",2.84961926045809e-14,0.266362685987508,0.703,0.74,9.6015071361875e-10,"T.NKT","EIF3E"
"CEBPD.T.NKT",1.55144201207708e-13,-0.202617985939192,0.138,0.238,5.22742871549252e-09,"T.NKT","CEBPD"
"ITGA4.T.NKT",1.66415658966174e-13,0.224938074526209,0.101,0.052,5.60720921320628e-09,"T.NKT","ITGA4"
"NKTR.T.NKT",3.66303451506996e-13,0.32923811832382,0.333,0.269,1.23422284950767e-08,"T.NKT","NKTR"
"IL1R2.T.NKT",7.47960020773128e-13,-0.601427103939392,0.04,0.107,2.52017649399298e-08,"T.NKT","IL1R2"
"AREG.T.NKT",7.60718040202776e-13,-0.457419005671914,0.21,0.318,2.56316336465923e-08,"T.NKT","AREG"
"SVIP.T.NKT",8.09644289529193e-13,0.315374510981398,0.245,0.179,2.72801546913966e-08,"T.NKT","SVIP"
"ZFAS1.T.NKT",8.77135611010768e-13,0.381795511129358,0.74,0.818,2.95542072773968e-08,"T.NKT","ZFAS1"
"HNRNPA1.T.NKT",9.28748795372025e-13,0.357890764843863,0.717,0.779,3.1293261911265e-08,"T.NKT","HNRNPA1"
"C6orf48.T.NKT",4.09912435711534e-12,0.337789108682581,0.584,0.616,1.38115896088644e-07,"T.NKT","C6orf48"
"ISG15.T.NKT",4.37427805921258e-12,-0.228966473047054,0.318,0.441,1.47386924927109e-07,"T.NKT","ISG15"
"ANXA6.T.NKT",5.46837987267439e-12,0.226484244382689,0.12,0.069,1.84251591429891e-07,"T.NKT","ANXA6"
"RPS4Y1.T.NKT",2.42951851505714e-11,0.406314243974082,0.414,0.374,8.18601968463354e-07,"T.NKT","RPS4Y1"
"KIAA1551.T.NKT",2.68240707913028e-11,0.330755273081276,0.24,0.179,9.03810241242156e-07,"T.NKT","KIAA1551"
"RSL24D1.T.NKT",3.41382917602323e-11,0.310110422422387,0.531,0.542,1.15025560256927e-06,"T.NKT","RSL24D1"
"C12orf57.T.NKT",3.83191111890446e-11,0.341713849492704,0.405,0.369,1.29112413240367e-06,"T.NKT","C12orf57"
"ARID5B.T.NKT",4.79979527107196e-11,0.419401768219979,0.27,0.208,1.61724301863498e-06,"T.NKT","ARID5B"
"TAF1D.T.NKT",5.11747707079116e-11,0.429555483054766,0.458,0.454,1.72428272423237e-06,"T.NKT","TAF1D"
"EPB41L4A-AS1.T.NKT",6.39968559082551e-11,0.330704423787873,0.328,0.284,2.15631006297275e-06,"T.NKT","EPB41L4A-AS1"
"SARAF.T.NKT",9.5824787215687e-11,0.279725447529283,0.723,0.767,3.22872038044536e-06,"T.NKT","SARAF"
"RPLP0.T.NKT",1.36930580881002e-10,0.246958262110861,0.87,0.925,4.61373899220448e-06,"T.NKT","RPLP0"
"N4BP2L2.T.NKT",2.32347193096408e-10,0.278825134599578,0.544,0.561,7.82870632419036e-06,"T.NKT","N4BP2L2"
"IFI27.T.NKT",2.33757189985256e-10,-0.50765057449057,0.078,0.146,7.8762147593632e-06,"T.NKT","IFI27"
"CCL4.T.NKT",6.13598859300463e-10,-0.347382817735294,0.046,0.105,2.06745999652698e-05,"T.NKT","CCL4"
"RARRES3.T.NKT",1.09539930839053e-09,0.364596224834925,0.206,0.155,3.69083842969104e-05,"T.NKT","RARRES3"
"AC090498.1.T.NKT",3.58781510286349e-09,0.292991020437861,0.583,0.6,0.000120887842075882,"T.NKT","AC090498.1"
"EEF2.T.NKT",6.28899574679118e-09,0.22906635709043,0.724,0.776,0.000211901422692382,"T.NKT","EEF2"
"RP11-51J9.5.T.NKT",1.84266941052848e-08,0.221737464456941,0.147,0.101,0.000620869031183465,"T.NKT","RP11-51J9.5"
"DDIT3.T.NKT",3.08755867612334e-08,0.34223472667262,0.246,0.201,0.001040322020333,"T.NKT","DDIT3"
"AKNA.T.NKT",3.16991928297597e-08,0.231822759791992,0.183,0.134,0.00106807260320592,"T.NKT","AKNA"
"CDC42SE2.T.NKT",4.24001535644863e-08,0.299750413137034,0.237,0.19,0.0014286307742018,"T.NKT","CDC42SE2"
"CYTIP.T.NKT",1.38519613048962e-07,0.329334651928961,0.334,0.305,0.00466727984207174,"T.NKT","CYTIP"
"IGHG4.T.NKT",1.60670768976984e-07,-0.842667075683708,0.082,0.136,0.0054136408899105,"T.NKT","IGHG4"
"HIST1H1C.T.NKT",1.65043515322705e-07,0.209286404912861,0.151,0.108,0.00556097620528321,"T.NKT","HIST1H1C"
"IGHG3.T.NKT",2.66907152758177e-07,-0.575935423517202,0.073,0.126,0.008993169605034,"T.NKT","IGHG3"
"IGHG1.T.NKT",4.04213124440578e-07,-0.234993978019572,0.072,0.126,0.0136195570149008,"T.NKT","IGHG1"
"MT2A.T.NKT",4.59126852039634e-07,-0.344163066886782,0.564,0.674,0.0154698201526234,"T.NKT","MT2A"
"RHOF.T.NKT",5.01400918398815e-07,0.225693406242662,0.128,0.09,0.0168942025445297,"T.NKT","RHOF"
"LDHB.T.NKT",5.97476173689939e-07,0.253006716639294,0.607,0.624,0.0201313621963088,"T.NKT","LDHB"
"EIF4A2.T.NKT",8.05630662260613e-07,0.258629461906444,0.543,0.582,0.0271449195342091,"T.NKT","EIF4A2"
"GIMAP4.T.NKT",8.32591262954168e-07,0.374472788133772,0.255,0.22,0.0280533300139777,"T.NKT","GIMAP4"
"ARHGAP15.T.NKT",8.352857626593e-07,0.223727818093761,0.13,0.092,0.0281441184870424,"T.NKT","ARHGAP15"
"SMCHD1.T.NKT",1.49039639547278e-06,0.294502816379455,0.236,0.196,0.0502174161490598,"T.NKT","SMCHD1"
"GADD45A.T.NKT",1.55548135512899e-06,0.243554891939854,0.154,0.114,0.0524103887797162,"T.NKT","GADD45A"
"CNOT6L.T.NKT",1.89166581102236e-06,0.261805425190957,0.145,0.107,0.0637377878365873,"T.NKT","CNOT6L"
"ZNF292.T.NKT",1.99033891269094e-06,0.232945474668151,0.186,0.145,0.0670624793242084,"T.NKT","ZNF292"
"TNFAIP8.T.NKT",2.13597259266834e-06,0.263974285320658,0.198,0.161,0.0719694605373669,"T.NKT","TNFAIP8"
"IL2RG.T.NKT",3.4780608578723e-06,0.304301455869021,0.236,0.202,0.117189782545149,"T.NKT","IL2RG"
"SNHG7.T.NKT",4.82709162485029e-06,0.280451072504511,0.309,0.278,0.162644025207706,"T.NKT","SNHG7"
"CDKN1B.T.NKT",5.96795231649653e-06,0.22022984384462,0.152,0.115,0.201084185352034,"T.NKT","CDKN1B"
"TSTD1.T.NKT",6.83345443277145e-06,0.307408514481559,0.23,0.199,0.230246413657801,"T.NKT","TSTD1"
"SYF2.T.NKT",7.38009803019331e-06,0.271843820197232,0.503,0.537,0.248665023029334,"T.NKT","SYF2"
"GIMAP1.T.NKT",8.14663476828675e-06,0.247712896462386,0.139,0.104,0.274492711882654,"T.NKT","GIMAP1"
"NOSIP.T.NKT",9.42596758834949e-06,0.336707889236108,0.227,0.197,0.317598551921848,"T.NKT","NOSIP"
"IGLC2.T.NKT",9.6015647299731e-06,-0.699089930284888,0.106,0.157,0.323515122011714,"T.NKT","IGLC2"
"ANKRD12.T.NKT",1.04436723089741e-05,0.273191137403027,0.507,0.52,0.351889094778572,"T.NKT","ANKRD12"
"SNHG9.T.NKT",1.06156107025234e-05,0.219807299508283,0.16,0.125,0.357682387010822,"T.NKT","SNHG9"
"SNRPD2.T.NKT",1.25589374349998e-05,0.227046722155873,0.589,0.645,0.423160837934884,"T.NKT","SNRPD2"
"SEPT6.T.NKT",1.39873608296507e-05,0.296519301669265,0.193,0.16,0.471290135794252,"T.NKT","SEPT6"
"PNISR.T.NKT",1.5320536050444e-05,0.329894171356137,0.394,0.396,0.516210141683661,"T.NKT","PNISR"
"ANP32B.T.NKT",1.81992798281611e-05,0.232329514076301,0.578,0.657,0.613206534530059,"T.NKT","ANP32B"
"CORO1B.T.NKT",3.51029564001654e-05,0.207947025139288,0.262,0.367,1,"T.NKT","CORO1B"
"CLK1.T.NKT",6.67481650020293e-05,0.265680620765635,0.284,0.258,1,"T.NKT","CLK1"
"WDR74.T.NKT",7.18824246736333e-05,0.205713100900771,0.172,0.14,1,"T.NKT","WDR74"
