"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene","category"
"Clk1.DC",0.392754904560827,-0.283465728186294,0.615,0.478,1,"DC","Clk1",NA
"Cstb.DC",0.401742378230535,-0.428608993505961,0.83,0.583,1,"DC","Cstb",NA
"Smc4.DC",0.416834589765629,-0.342251354742941,0.281,0.244,1,"DC","Smc4",NA
"Ctsc.DC",0.418109476299257,-0.465316944713065,0.665,0.455,1,"DC","Ctsc","CM"
"Tyrobp.DC",0.426084886528347,-0.416932216625245,0.993,0.782,1,"DC","Tyrobp",NA
"Ubald2.DC",0.427239125769734,-0.273292651067806,0.527,0.421,1,"DC","Ubald2",NA
"Fam107b.DC",0.429194037466669,-0.328950387687644,0.369,0.308,1,"DC","Fam107b",NA
"Nfe2l2.DC",0.433227392297816,-0.275885314141442,0.427,0.36,1,"DC","Nfe2l2","TF"
"App.DC",0.438998793758363,-0.32380784102713,0.534,0.376,1,"DC","App",NA
"Ikzf1.DC",0.468444297613204,-0.256288911870447,0.413,0.343,1,"DC","Ikzf1","TF"
"Gpcpd1.DC",0.471836907445429,-0.253986643991444,0.349,0.301,1,"DC","Gpcpd1",NA
"Tmed5.DC",0.472996027546701,-0.253793632875922,0.572,0.445,1,"DC","Tmed5",NA
"Dhrs7.DC",0.507499154832497,-0.280575474690767,0.314,0.258,1,"DC","Dhrs7",NA
"Smap2.DC",0.52233989500469,-0.256819349644509,0.427,0.33,1,"DC","Smap2",NA
"Foxp1.DC",0.526767677649925,-0.352243444495568,0.507,0.404,1,"DC","Foxp1","TF"
"Il1b.DC",0.530251161305961,-1.30406805880579,0.867,0.71,1,"DC","Il1b",NA
"Tnfaip3.DC",0.543853836261999,-0.373387310907425,0.383,0.322,1,"DC","Tnfaip3",NA
"Ube2b.DC",0.548903624439856,-0.271907363651071,0.704,0.523,1,"DC","Ube2b",NA
"Cebpd.DC",0.560989382349683,-0.307755076985684,0.237,0.219,1,"DC","Cebpd","TF"
"Pkig.DC",0.562350993401195,-0.287128940067388,0.282,0.249,1,"DC","Pkig",NA
"Mcemp1.DC",0.574945392536216,-0.450998205904799,0.509,0.395,1,"DC","Mcemp1",NA
"Nsd3.DC",0.581761214923831,-0.26566513494836,0.371,0.31,1,"DC","Nsd3",NA
"Cd300c2.DC",0.583092719978854,-0.300886351686217,0.481,0.381,1,"DC","Cd300c2",NA
"Lbh.DC",0.592256330940227,-0.250422740145857,0.201,0.167,1,"DC","Lbh",NA
"Paip2.DC",0.724837647995792,-0.251085056592686,0.596,0.434,1,"DC","Paip2",NA
"Mndal.DC",0.743582787158924,-0.257783231388616,0.33,0.284,1,"DC","Mndal",NA
"Tprgl.DC",0.778060804769581,-0.262930330279865,0.541,0.403,1,"DC","Tprgl",NA
"Mef2c.DC",0.803724628974614,-0.510633083453873,0.27,0.236,1,"DC","Mef2c","TF"
"Sp100.DC",0.811129100123618,-0.269309082363406,0.403,0.32,1,"DC","Sp100","TF"
"Asprv1.DC",0.866205766935967,-0.580280127940061,0.131,0.123,1,"DC","Asprv1",NA
"Pdcd4.DC",0.895364591656285,-0.313366301063184,0.37,0.296,1,"DC","Pdcd4",NA
"Ier3.DC",0.919411430484082,-0.868294744555362,0.383,0.317,1,"DC","Ier3",NA
"Ccrl2.DC",0.919701819567684,-1.05313096141029,0.445,0.359,1,"DC","Ccrl2",NA
"Cdkn2d.DC",0.931758594396672,-0.268762165173351,0.361,0.298,1,"DC","Cdkn2d",NA
"Smad7.DC",0.999615826172841,-0.35133431560355,0.29,0.237,1,"DC","Smad7","TF"
"Igkc.B",0,3.78022508994945,0.971,0.431,0,"B","Igkc",NA
"Cd79a.B",0,3.2412662286081,0.997,0.049,0,"B","Cd79a","CM"
"Ebf1.B",0,2.93739868318038,0.98,0.028,0,"B","Ebf1","TF"
"Ly6d.B",0,2.90313033886755,0.933,0.05,0,"B","Ly6d",NA
"Iglc2.B",0,2.89815044467597,0.914,0.058,0,"B","Iglc2",NA
"Ighm.B",0,2.8748360347566,0.99,0.326,0,"B","Ighm",NA
"Cd79b.B",0,2.691486398824,0.952,0.052,0,"B","Cd79b","CM"
"Iglc3.B",0,2.60447166902203,0.903,0.034,0,"B","Iglc3",NA
"Ighd.B",0,2.24237954037188,0.829,0.029,0,"B","Ighd",NA
"Ms4a1.B",0,2.10338504226207,0.796,0.014,0,"B","Ms4a1","CM"
"Fcmr.B",0,2.05348739525695,0.767,0.019,0,"B","Fcmr",NA
"Iglc1.B",0,2.01246686305345,0.449,0.02,0,"B","Iglc1",NA
"H2-DMb2.B",0,1.98149290477672,0.876,0.107,0,"B","H2-DMb2",NA
"Mef2c.B",0,1.81488935734515,0.78,0.129,0,"B","Mef2c","TF"
"Cd74.B",0,1.69757293477775,1,0.678,0,"B","Cd74","CM"
"H2-Ob.B",0,1.67070153093498,0.705,0.051,0,"B","H2-Ob",NA
"Mzb1.B",0,1.64573114818355,0.617,0.013,0,"B","Mzb1",NA
"Bank1.B",0,1.6326768537503,0.653,0.013,0,"B","Bank1",NA
"Vpreb3.B",0,1.50034366821597,0.494,0.008,0,"B","Vpreb3",NA
"Cd37.B",0,1.49589922690907,0.919,0.465,0,"B","Cd37","CM"
"Gm31243.B",0,1.43510607874522,0.554,0.005,0,"B","Gm31243",NA
"H2-Aa.B",0,1.41682417606757,0.995,0.519,0,"B","H2-Aa","CM"
"H2-Oa.B",0,1.40352924726344,0.604,0.073,0,"B","H2-Oa",NA
"Siglecg.B",0,1.36069706532837,0.572,0.041,0,"B","Siglecg",NA
"Pou2f2.B",0,1.27470337071171,0.618,0.163,0,"B","Pou2f2","TF"
"Fcrla.B",0,1.25591262252271,0.482,0.016,0,"B","Fcrla",NA
"Fcer2a.B",0,1.25364249393695,0.41,0.005,0,"B","Fcer2a",NA
"Ralgps2.B",0,1.24340356968134,0.486,0.033,0,"B","Ralgps2",NA
"H2-Eb1.B",0,1.22774742688986,0.993,0.437,0,"B","H2-Eb1",NA
"Cd55.B",0,1.19500979991206,0.451,0.033,0,"B","Cd55",NA
"Cd19.B",0,1.18209627606565,0.464,0.009,0,"B","Cd19","CM"
"Pou2af1.B",0,1.17373975867408,0.428,0.01,0,"B","Pou2af1",NA
"Tsc22d3.B",0,1.1583568826081,0.877,0.604,0,"B","Tsc22d3","TF"
"Scd1.B",0,1.1288484291311,0.432,0.03,0,"B","Scd1",NA
"H2-Ab1.B",0,1.11571626214052,0.997,0.569,0,"B","H2-Ab1",NA
"Gm8369.B",0,1.11207457971646,0.599,0.181,0,"B","Gm8369",NA
"Tnfrsf13c.B",0,1.08311069046656,0.387,0.009,0,"B","Tnfrsf13c",NA
"Ly6e.B",0,1.07373862791098,0.995,0.841,0,"B","Ly6e",NA
"Apobec3.B",0,1.04840756256383,0.713,0.302,0,"B","Apobec3",NA
"Pkig.B",0,1.00371518773378,0.505,0.2,0,"B","Pkig",NA
"Foxp1.B",0,0.976281682008538,0.665,0.358,0,"B","Foxp1","TF"
"Ly86.B",0,0.963888830901005,0.665,0.276,0,"B","Ly86",NA
"Pax5.B",0,0.958871888812866,0.336,0.003,0,"B","Pax5","TF"
"Fcrl1.B",0,0.947700334024645,0.364,0.013,0,"B","Fcrl1",NA
"Ptp4a3.B",0,0.942064142456076,0.458,0.136,0,"B","Ptp4a3",NA
"Ltb.B",0,0.93252092086872,0.848,0.406,0,"B","Ltb","CM"
"Bcl11a.B",0,0.932273500020389,0.346,0.027,0,"B","Bcl11a","TF"
"Gimap6.B",0,0.91786539750294,0.725,0.282,0,"B","Gimap6",NA
"Fchsd2.B",0,0.915728299777388,0.371,0.068,0,"B","Fchsd2",NA
"Spib.B",0,0.91069292588178,0.324,0.013,0,"B","Spib","TF"
"Snn.B",0,0.86067332027752,0.318,0.038,0,"B","Snn",NA
"Blnk.B",0,0.857405310007476,0.368,0.078,0,"B","Blnk",NA
"Smim14.B",0,0.84378466715969,0.653,0.422,0,"B","Smim14",NA
"Napsa.B",0,0.826177411245148,0.695,0.352,0,"B","Napsa","Sec"
"Rnase6.B",0,0.813187405033692,0.381,0.1,0,"B","Rnase6",NA
"Ptprcap.B",0,0.80061442407399,0.835,0.345,0,"B","Ptprcap",NA
"Rps27rt.B",0,0.793223728564144,1,0.964,0,"B","Rps27rt",NA
"Rps27.B",0,0.77910947410558,1,0.996,0,"B","Rps27",NA
"Grap.B",0,0.775225716367668,0.393,0.115,0,"B","Grap",NA
"Gm30211.B",0,0.771947827382305,0.228,0.001,0,"B","Gm30211",NA
"H2-DMa.B",0,0.758740173004697,0.806,0.462,0,"B","H2-DMa","CM"
"Serp1.B",0,0.752376731508476,0.817,0.614,0,"B","Serp1",NA
"Serinc3.B",0,0.749131909534366,0.854,0.662,0,"B","Serinc3",NA
"Cnn3.B",0,0.692122951431994,0.243,0.017,0,"B","Cnn3",NA
"Rpl18a.B",0,0.661668406946204,1,0.992,0,"B","Rpl18a",NA
"Trim7.B",0,0.656658048890455,0.221,0.02,0,"B","Trim7",NA
"H3f3a.B",0,0.652720484802339,0.995,0.955,0,"B","H3f3a",NA
"Rps19.B",0,0.605667614229677,1,0.96,0,"B","Rps19",NA
"Rps20.B",0,0.600223650762477,1,0.919,0,"B","Rps20",NA
"Rpl4.B",0,0.589809527355539,0.997,0.899,0,"B","Rpl4","CM"
"Rpl21.B",0,0.586864620508604,1,0.969,0,"B","Rpl21","CM"
"Shisa5.B",0,0.571948713417018,0.928,0.825,0,"B","Shisa5",NA
"Blk.B",0,0.569266818733831,0.213,0.015,0,"B","Blk",NA
"Rps24.B",0,0.548763585183895,1,0.971,0,"B","Rps24",NA
"Rps15a.B",0,0.545635844937746,1,0.949,0,"B","Rps15a","CM"
"Cr2.B",0,0.544659059118779,0.167,0.003,0,"B","Cr2","CM"
"Rpl13.B",0,0.539392932325044,1,0.974,0,"B","Rpl13",NA
"Rps15.B",0,0.524992992071655,1,0.965,0,"B","Rps15",NA
"Uba52.B",0,0.522790480107032,0.993,0.902,0,"B","Uba52",NA
"Rps7.B",0,0.516742208188309,1,0.95,0,"B","Rps7",NA
"Fau.B",0,0.512507357119217,1,0.999,0,"B","Fau",NA
"Rps5.B",0,0.508461995833236,1,0.956,0,"B","Rps5",NA
"Prr5.B",0,0.506002190057687,0.177,0.009,0,"B","Prr5",NA
"Rpl17.B",0,0.499985039502297,1,0.982,0,"B","Rpl17","CM"
"Cxcr5.B",0,0.482572400496761,0.161,0.007,0,"B","Cxcr5","CM"
"Rpl8.B",0,0.480724620008463,1,0.967,0,"B","Rpl8",NA
"Rasgrp3.B",0,0.473159183004565,0.152,0.009,0,"B","Rasgrp3",NA
"Rpl27a.B",0,0.470429179137926,1,0.973,0,"B","Rpl27a","CM"
"Rps13.B",0,0.469340737244976,1,0.972,0,"B","Rps13",NA
"Rps4x.B",0,0.449042427794283,1,0.931,0,"B","Rps4x",NA
"Rpl10a.B",0,0.447037519334409,0.996,0.88,0,"B","Rpl10a",NA
"Bfsp2.B",0,0.446288504130065,0.15,0.004,0,"B","Bfsp2",NA
"Rpl26.B",0,0.444564842103417,1,0.968,0,"B","Rpl26",NA
"Rpl34.B",0,0.439028303505477,1,0.977,0,"B","Rpl34","CM"
"Rps25.B",0,0.434993032825498,1,0.982,0,"B","Rps25",NA
"Rpl7.B",0,0.432054865880552,0.998,0.93,0,"B","Rpl7",NA
"Rpl12.B",0,0.42807107421376,0.998,0.881,0,"B","Rpl12",NA
"Rpl9.B",0,0.421964105975403,1,0.979,0,"B","Rpl9","CM"
"Rps21.B",0,0.411825194630137,0.998,0.967,0,"B","Rps21",NA
"Rpl30.B",0,0.411417761145902,0.998,0.949,0,"B","Rpl30",NA
"Rps3.B",0,0.368856078980028,1,0.979,0,"B","Rps3",NA
"Rps16.B",0,0.36806965720576,1,0.99,0,"B","Rps16",NA
"Rps29.B",0,0.350150374049758,1,0.997,0,"B","Rps29",NA
"Itm2b.B",0,-0.660991554715303,0.752,0.937,0,"B","Itm2b","Sec"
"Tmsb4x.B",0,-0.677672135062925,1,1,0,"B","Tmsb4x",NA
"Actb.B",0,-0.685721807463972,0.997,0.999,0,"B","Actb",NA
"Sem1.B",0,-0.713422833668717,0.614,0.87,0,"B","Sem1",NA
"Gapdh.B",0,-0.7383790264486,0.673,0.891,0,"B","Gapdh","CM"
"Myl6.B",0,-0.751094648284349,0.757,0.964,0,"B","Myl6",NA
"Atp1b3.B",0,-0.752320979348832,0.14,0.595,0,"B","Atp1b3","CM"
"Vsir.B",0,-0.768360858493818,0.045,0.461,0,"B","Vsir",NA
"Csf2ra.B",0,-0.861324557426338,0.043,0.461,0,"B","Csf2ra","CM"
"Efhd2.B",0,-0.873942900172745,0.103,0.556,0,"B","Efhd2",NA
"Mrpl33.B",0,-0.899628221310335,0.31,0.762,0,"B","Mrpl33",NA
"Cd300c2.B",0,-0.923763828707848,0.04,0.455,0,"B","Cd300c2",NA
"Rgs10.B",0,-0.935479061592939,0.052,0.491,0,"B","Rgs10",NA
"Actg1.B",0,-0.957685926411228,0.874,0.975,0,"B","Actg1",NA
"Itgb2.B",0,-0.97181546211025,0.131,0.62,0,"B","Itgb2","CM"
"App.B",0,-0.983381341980675,0.027,0.455,0,"B","App",NA
"Npc2.B",0,-0.990747077826036,0.389,0.798,0,"B","Npc2",NA
"Lilr4b.B",0,-1.00165771939453,0.066,0.488,0,"B","Lilr4b",NA
"Gpx1.B",0,-1.00739568200818,0.533,0.788,0,"B","Gpx1",NA
"Emb.B",0,-1.01648754784746,0.091,0.585,0,"B","Emb","CM"
"Prdx5.B",0,-1.03542563552407,0.338,0.731,0,"B","Prdx5",NA
"Anxa1.B",0,-1.07226177586233,0.096,0.516,0,"B","Anxa1",NA
"Fyb.B",0,-1.07947623196579,0.016,0.465,0,"B","Fyb",NA
"Atox1.B",0,-1.10306521692346,0.322,0.762,0,"B","Atox1",NA
"Mcemp1.B",0,-1.11480796754574,0.057,0.47,0,"B","Mcemp1",NA
"Rnf149.B",0,-1.12185274874828,0.07,0.524,0,"B","Rnf149",NA
"Fcgr3.B",0,-1.12521660975352,0.042,0.491,0,"B","Fcgr3",NA
"Plin2.B",0,-1.14228087150554,0.069,0.502,0,"B","Plin2",NA
"Vim.B",0,-1.15414055476524,0.461,0.789,0,"B","Vim",NA
"Pim1.B",0,-1.2418894992829,0.275,0.728,0,"B","Pim1",NA
"Selplg.B",0,-1.24775883233755,0.165,0.796,0,"B","Selplg",NA
"Mpeg1.B",0,-1.25282199953389,0.062,0.478,0,"B","Mpeg1",NA
"Txn1.B",0,-1.31463326643491,0.426,0.833,0,"B","Txn1",NA
"Grn.B",0,-1.33176811648421,0.16,0.557,0,"B","Grn","CM"
"Cd44.B",0,-1.33249474197387,0.159,0.635,0,"B","Cd44","CM"
"Tgfbi.B",0,-1.47875152978001,0.097,0.548,0,"B","Tgfbi",NA
"Id2.B",0,-1.4854803709191,0.141,0.665,0,"B","Id2","TF"
"Tnfaip2.B",0,-1.49622397594969,0.041,0.485,0,"B","Tnfaip2",NA
"Ftl1.B",0,-1.51830752435238,0.981,0.992,0,"B","Ftl1",NA
"S100a11.B",0,-1.55986124140627,0.546,0.845,0,"B","S100a11",NA
"Ctsb.B",0,-1.56351202202776,0.304,0.683,0,"B","Ctsb","CM"
"Fxyd5.B",0,-1.61356322567281,0.406,0.956,0,"B","Fxyd5",NA
"S100a6.B",0,-1.62580206434509,0.312,0.721,0,"B","S100a6",NA
"Msrb1.B",0,-1.64557989093364,0.267,0.711,0,"B","Msrb1",NA
"Anxa2.B",0,-1.69647880771829,0.148,0.721,0,"B","Anxa2","CM"
"Alox5ap.B",0,-1.69692566555572,0.125,0.643,0,"B","Alox5ap",NA
"Lgals1.B",0,-1.7220169012577,0.24,0.719,0,"B","Lgals1",NA
"Cebpb.B",0,-1.81098377933369,0.418,0.762,0,"B","Cebpb","TF"
"Lgals3.B",0,-1.87894888359971,0.296,0.721,0,"B","Lgals3",NA
"Ctsd.B",0,-1.97322242152765,0.394,0.829,0,"B","Ctsd","CM"
"Cd9.B",0,-2.01008660888954,0.221,0.711,0,"B","Cd9",NA
"Ccl6.B",0,-2.08324245520213,0.356,0.737,0,"B","Ccl6",NA
"Tyrobp.B",0,-2.11023949437986,0.5,0.852,0,"B","Tyrobp",NA
"Fcer1g.B",0,-2.1930964992609,0.295,0.806,0,"B","Fcer1g",NA
"Lyz2.B",0,-2.3658223525016,0.815,0.933,0,"B","Lyz2","Sec"
"Chchd10.B",1.12447457630484e-306,1.01829082979503,0.466,0.193,1.37714401360054e-302,"B","Chchd10",NA
"Gsr.B",1.27662511167184e-306,-1.11071158882253,0.046,0.453,1.5634827742645e-302,"B","Gsr",NA
"Rpl13a.B",9.06196922352944e-306,0.503320512368592,0.975,0.842,1.10981937080565e-301,"B","Rpl13a",NA
"Rps3a1.B",2.95315208898772e-305,0.378526667979278,1,0.964,3.61672536338326e-301,"B","Rps3a1",NA
"Cstb.B",3.56930159121342e-305,-1.22852861067916,0.285,0.658,4.37132365875907e-301,"B","Cstb",NA
"Rpl23a.B",1.52815402471464e-302,0.382217275282423,1,0.979,1.87153023406802e-298,"B","Rpl23a",NA
"Rps6.B",6.68771541320243e-302,0.404601364971176,0.999,0.956,8.19044506654902e-298,"B","Rps6",NA
"Sirpa.B",2.5953379460325e-301,-0.917989626649401,0.052,0.454,3.17851038250601e-297,"B","Sirpa","CM"
"Ifitm2.B",3.79451779945363e-301,-1.62171309554829,0.205,0.618,4.64714594899086e-297,"B","Ifitm2",NA
"Rpl19.B",1.24417133081484e-300,0.385883476952216,1,0.962,1.52373662884893e-296,"B","Rpl19",NA
"Rpl39.B",4.49828535129854e-300,0.38183976643547,1,0.964,5.50905006973533e-296,"B","Rpl39",NA
"Mt1.B",1.03924642109058e-299,-1.64928676742381,0.141,0.531,1.27276509190963e-295,"B","Mt1",NA
"Ramp1.B",2.18022294753287e-296,-0.832542853535122,0.025,0.419,2.67011904384351e-292,"B","Ramp1",NA
"Cd68.B",6.65397200901954e-296,-1.03724776970062,0.057,0.453,8.14911951944624e-292,"B","Cd68",NA
"Rps26.B",1.69797600229135e-295,0.40023758458612,0.998,0.947,2.07951121000621e-291,"B","Rps26",NA
"Rps10.B",3.64164199336697e-295,0.368103869215193,0.999,0.978,4.45991894927653e-291,"B","Rps10",NA
"Cd72.B",3.64245357862228e-295,0.787371357902432,0.347,0.095,4.46091289773871e-291,"B","Cd72","CM"
"Ptms.B",4.27016385888971e-295,-0.935034317344199,0.101,0.505,5.22966967798222e-291,"B","Ptms",NA
"Gm11808.B",4.41249524101009e-295,0.497776742954201,0.963,0.863,5.40398292166506e-291,"B","Gm11808",NA
"Tspo.B",7.94065311415155e-293,-0.747681166773705,0.457,0.797,9.7249178689014e-289,"B","Tspo",NA
"Ftl1-ps1.B",2.54300399240144e-292,-1.01408274507294,0.29,0.666,3.11441698949405e-288,"B","Ftl1-ps1",NA
"Gda.B",4.2522431725671e-292,-0.892729982887834,0.029,0.417,5.20772221344292e-288,"B","Gda",NA
"Rps28.B",5.93098311112122e-292,0.344055149193569,1,0.968,7.26367501619015e-288,"B","Rps28",NA
"Ucp2.B",1.23157487836044e-291,-0.873264575392992,0.553,0.818,1.50830975352803e-287,"B","Ucp2",NA
"Dusp1.B",1.65681479966345e-290,-1.35364177439753,0.41,0.771,2.02910108514783e-286,"B","Dusp1",NA
"AC125149.3.B",1.84124385377682e-290,0.45003142366149,0.147,0.01,2.25497134772047e-286,"B","AC125149.3",NA
"Hpcal1.B",1.11746250915634e-289,-0.657803863601946,0.044,0.447,1.36855633496377e-285,"B","Hpcal1",NA
"Creg1.B",9.02104949723856e-288,-0.944135232489872,0.085,0.485,1.10480793192681e-283,"B","Creg1",NA
"Rpl23.B",1.76135732974687e-287,0.339720664038369,1,0.983,2.15713432174099e-283,"B","Rpl23",NA
"Dstn.B",2.66130939473101e-287,-0.907750231430325,0.082,0.484,3.25930561572707e-283,"B","Dstn",NA
"H2afz.B",4.33363895485585e-287,-0.919102343022126,0.465,0.806,5.30740762801196e-283,"B","H2afz",NA
"Rps18.B",6.42866361679996e-287,0.374601045820408,1,0.939,7.87318433149492e-283,"B","Rps18",NA
"Clec4n.B",7.73680635888878e-287,-1.3538579217864,0.085,0.468,9.47526674773109e-283,"B","Clec4n",NA
"Gimap1.B",7.98435283861871e-286,0.682275478009429,0.574,0.241,9.77843692145633e-282,"B","Gimap1",NA
"Anxa5.B",5.66124779862729e-285,-0.921044294388457,0.149,0.546,6.93333017897885e-281,"B","Anxa5",NA
"Rps27l.B",1.41650322585532e-284,-0.917599341453721,0.242,0.622,1.73479150070501e-280,"B","Rps27l",NA
"Cd83.B",1.39422320994525e-283,0.992902185480086,0.415,0.148,1.70750516521995e-279,"B","Cd83",NA
"Trf.B",9.06015181316584e-283,-1.03583288231152,0.04,0.42,1.10959679255842e-278,"B","Trf","Sec"
"Rpl6.B",4.1870023202925e-281,0.366952653458223,0.999,0.957,5.12782174166223e-277,"B","Rpl6",NA
"Cd22.B",4.39778686047946e-281,0.717318248522502,0.29,0.069,5.3859695680292e-277,"B","Cd22","CM"
"Serf2.B",1.73328639449926e-280,-0.521951300669097,0.843,0.956,2.12275584734325e-276,"B","Serf2",NA
"Rpl18.B",1.45459767214676e-279,0.381136707907905,0.999,0.958,1.78144576907813e-275,"B","Rpl18","CM"
"Sdcbp.B",2.39200190130399e-278,-0.818057362432523,0.272,0.662,2.929484728527e-274,"B","Sdcbp",NA
"Pxdc1.B",3.91749292039758e-278,0.583465999108557,0.201,0.027,4.79775357961091e-274,"B","Pxdc1",NA
"C5ar1.B",6.02669780754597e-278,-1.11933037983431,0.031,0.405,7.38089680490155e-274,"B","C5ar1",NA
"Bend5.B",1.40485630075393e-277,0.380319356395097,0.124,0.005,1.72052751153333e-273,"B","Bend5",NA
"Trp53i11.B",1.82020480534537e-275,0.619387841437262,0.263,0.054,2.22920482510647e-271,"B","Trp53i11",NA
"Rpl35a.B",1.56406654648956e-274,0.318767266587653,1,0.983,1.91551229948576e-270,"B","Rpl35a","CM"
"Ahnak.B",2.67614402339857e-273,-0.821985640406263,0.097,0.491,3.27747358545623e-269,"B","Ahnak",NA
"Cyba.B",2.90959083400888e-273,-0.769772094078273,0.82,0.912,3.56337589441067e-269,"B","Cyba",NA
"Tagln2.B",5.86314506024294e-273,-0.754040635242568,0.305,0.71,7.18059375527952e-269,"B","Tagln2",NA
"Gng5.B",4.4231957073865e-271,-0.614352143354823,0.585,0.857,5.41708778283625e-267,"B","Gng5",NA
"Dbi.B",6.57265245437798e-271,-0.979227281402675,0.233,0.601,8.04952746087671e-267,"B","Dbi",NA
"Zyx.B",3.83776151316319e-269,-0.748742672666094,0.096,0.499,4.70010652517096e-265,"B","Zyx",NA
"Hs3st1.B",6.34082868203861e-269,0.384451297642852,0.112,0.003,7.76561288689269e-265,"B","Hs3st1",NA
"Arpc1b.B",2.03355589128888e-267,-0.562882291656875,0.743,0.923,2.49049590006149e-263,"B","Arpc1b",NA
"Eef1g.B",3.69620611243759e-267,0.545040533889595,0.896,0.748,4.52674362590232e-263,"B","Eef1g",NA
"Rpl36a.B",4.50446958826655e-267,0.387369907211738,0.996,0.885,5.51662390475004e-263,"B","Rpl36a",NA
"Ciita.B",4.76178828527892e-265,0.716926027377266,0.317,0.087,5.8317621129811e-261,"B","Ciita",NA
"Pold4.B",4.12786794891182e-264,0.874197286257678,0.61,0.399,5.05539987703231e-260,"B","Pold4",NA
"Hcst.B",8.04279405255746e-263,-0.844327811748847,0.227,0.637,9.85000987616712e-259,"B","Hcst",NA
"Lrp1.B",7.59175549293628e-262,-0.817709589879317,0.019,0.373,9.29762295219906e-258,"B","Lrp1","CM"
"Lmo2.B",2.92060159547388e-261,0.848997190545506,0.374,0.134,3.57686077397686e-257,"B","Lmo2",NA
"Rpl32.B",1.14112415133107e-260,0.35561963201392,1,0.959,1.39753474813517e-256,"B","Rpl32","CM"
"Itm2c.B",1.54203866145457e-260,-0.65756078551541,0.039,0.401,1.88853474868342e-256,"B","Itm2c",NA
"Slc15a3.B",2.41108733669285e-260,-0.813087859456631,0.049,0.419,2.95285866124774e-256,"B","Slc15a3",NA
"Rps8.B",2.65762394969209e-259,0.320129405226843,1,0.967,3.2547920511879e-255,"B","Rps8","CM"
"Stap1.B",6.27441357892895e-258,0.798648036699312,0.368,0.123,7.68427431011428e-254,"B","Stap1",NA
"Saraf.B",7.0823997041479e-258,-0.724648032405079,0.085,0.471,8.67381491766994e-254,"B","Saraf",NA
"Eef1a1.B",9.25112160716639e-258,0.350835895213903,1,0.974,1.13298486322967e-253,"B","Eef1a1",NA
"Cd38.B",1.25900738046441e-257,0.602820932711341,0.241,0.049,1.54190633885476e-253,"B","Cd38","CM"
"Rpl3.B",3.70940447890177e-257,0.401673379070715,0.997,0.876,4.54290766531099e-253,"B","Rpl3","CM"
"Csf2rb.B",4.32311809539369e-257,-0.740035315998584,0.052,0.416,5.29452273142865e-253,"B","Csf2rb",NA
"Cd14.B",7.61458354274022e-255,-1.61611963909249,0.071,0.436,9.32558046479395e-251,"B","Cd14","CM"
"Psap.B",2.85846847671125e-254,-1.53909075912181,0.617,0.808,3.50076634342827e-250,"B","Psap","CM"
"Pxk.B",1.60289775277653e-253,0.768650344049285,0.363,0.125,1.96306887782542e-249,"B","Pxk",NA
"S100a13.B",2.52916492438795e-253,-0.673304061649037,0.223,0.629,3.09746828289792e-249,"B","S100a13",NA
"Ccr1.B",4.17684954207427e-253,-1.06494407763407,0.052,0.413,5.11538763417836e-249,"B","Ccr1",NA
"Cst3.B",1.02942588016003e-252,-1.43160988284645,0.7,0.847,1.26073787543199e-248,"B","Cst3","Sec"
"Rpl14.B",4.09366836699131e-252,0.373419401843121,0.999,0.92,5.01351564905426e-248,"B","Rpl14",NA
"Cd300lf.B",2.4406944022385e-251,-0.794436538173139,0.056,0.417,2.98911843442149e-247,"B","Cd300lf",NA
"Pkm.B",1.38712515334146e-250,-0.705768184574059,0.397,0.759,1.69881217529729e-246,"B","Pkm",NA
"Rpl11.B",1.55218483822131e-250,0.342152654456964,0.999,0.964,1.90096077136963e-246,"B","Rpl11",NA
"S100a4.B",1.92096612513622e-250,-1.6904189756805,0.179,0.517,2.35260721345433e-246,"B","S100a4",NA
"Ddx5.B",2.04575587108335e-250,0.473975422207687,0.965,0.945,2.50543721531578e-246,"B","Ddx5",NA
"Actn1.B",2.0840940606218e-249,-0.660753107686249,0.028,0.376,2.55238999604352e-245,"B","Actn1",NA
"Cd302.B",2.47114241431799e-249,-0.800914095261796,0.021,0.364,3.02640811481524e-245,"B","Cd302","CM"
"Bcl2a1a.B",6.41201222061876e-249,-0.940615410254031,0.022,0.366,7.8527913665918e-245,"B","Bcl2a1a",NA
"Ccr7.B",9.92245361647365e-249,0.706068000977674,0.467,0.181,1.21520289440953e-244,"B","Ccr7","CM"
"Bcl2a1b.B",2.50906105905946e-248,-1.10419076547366,0.165,0.536,3.07284707903012e-244,"B","Bcl2a1b",NA
"Fam43a.B",2.20729081470256e-246,0.530730614093337,0.176,0.024,2.70326906076623e-242,"B","Fam43a",NA
"Rpl36.B",3.56322080620536e-246,0.338160622263758,1,0.953,4.3638765213597e-242,"B","Rpl36",NA
"Laptm5.B",1.25368076362665e-245,-0.701225211885152,0.604,0.864,1.53538283121356e-241,"B","Laptm5",NA
"Pilra.B",1.24032828463288e-244,-0.823974887045356,0.033,0.378,1.51903005018988e-240,"B","Pilra",NA
"Sirpb1c.B",2.12636209875486e-244,-0.802910183878676,0.018,0.354,2.60415566234507e-240,"B","Sirpb1c",NA
"Cd63.B",4.10260222800533e-244,-1.44374408921755,0.118,0.459,5.02445694863813e-240,"B","Cd63","CM"
